Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803570	C7	0.1_mg_ml	Treatment	0.228	20200905	2
803580	G4	1_mg_ml	Treatment	0.437	20200905	2
803580	G5	1_mg_ml	Treatment	0.415	20200905	2
803580	G8	0.1_mg_ml	Treatment	0.281	20200905	2
803580	G9	0.1_mg_ml	Treatment	0.294	20200905	2
L_cre_BM7	D10	None	Negative_Control	0.223	20200905	2
L_cre_BM7	D11	None	Negative_Control	0.223	20200905	2
L_cre_BM7	E10	None	Negative_Control	0.232	20200905	2
L_cre_BM7	E11	None	Negative_Control	0.224	20200905	2
L_cre_BM7	F10	None	Negative_Control	0.229	20200905	2
L_cre_BM7	F11	None	Negative_Control	0.226	20200905	2
Y4761	C10	0.005_mg_ml	Positive_Control	0.193	20200905	2
Y4761	C11	0.005_mg_ml	Positive_Control	0.2	20200905	2
803579	F4	1_mg_ml	Treatment	0.24	20200905	2
803579	F5	1_mg_ml	Treatment	0.246	20200905	2
803579	F8	0.1_mg_ml	Treatment	0.23	20200905	2
803579	F9	0.1_mg_ml	Treatment	0.282	20200905	2
803578	E4	1_mg_ml	Treatment	0.31	20200905	2
803578	E5	1_mg_ml	Treatment	0.217	20200905	2
803578	E8	0.1_mg_ml	Treatment	0.24	20200905	2
803578	E9	0.1_mg_ml	Treatment	0.303	20200905	2
803569	B2	1_mg_ml	Treatment	0.252	20200905	2
803569	B3	1_mg_ml	Treatment	0.25	20200905	2
803569	B6	0.1_mg_ml	Treatment	0.233	20200905	2
803569	B7	0.1_mg_ml	Treatment	0.227	20200905	2
PMB	B10	0.5_mg_ml	Positive_Control	0.188	20200905	2
PMB	B11	0.5_mg_ml	Positive_Control	0.195	20200905	2
BM7_only	G10	None	Blank	0.172	20200905	2
BM7_only	G11	None	Blank	0.18	20200905	2
803577	D4	1_mg_ml	Treatment	0.559	20200906	3
803577	D5	1_mg_ml	Treatment	0.706	20200906	3
803577	D8	0.1_mg_ml	Treatment	0.509	20200906	3
803577	D9	0.1_mg_ml	Treatment	0.52	20200906	3
803576	C4	1_mg_ml	Treatment	0.504	20200906	3
803576	C5	1_mg_ml	Treatment	0.52	20200906	3
803576	C8	0.1_mg_ml	Treatment	0.565	20200906	3
803576	C9	0.1_mg_ml	Treatment	0.514	20200906	3
803575	B4	1_mg_ml	Treatment	0.461	20200906	3
803575	B5	1_mg_ml	Treatment	0.317	20200906	3
803575	B8	0.1_mg_ml	Treatment	0.406	20200906	3
803575	B9	0.1_mg_ml	Treatment	0.579	20200906	3
803574	G2	1_mg_ml	Treatment	0.664	20200906	3
803574	G3	1_mg_ml	Treatment	0.564	20200906	3
803574	G6	0.1_mg_ml	Treatment	0.547	20200906	3
803574	G7	0.1_mg_ml	Treatment	0.411	20200906	3
803573	F2	1_mg_ml	Treatment	0.305	20200906	3
803573	F3	1_mg_ml	Treatment	0.303	20200906	3
803573	F6	0.1_mg_ml	Treatment	0.354	20200906	3
803573	F7	0.1_mg_ml	Treatment	0.355	20200906	3
803572	E2	1_mg_ml	Treatment	0.629	20200906	3
803572	E3	1_mg_ml	Treatment	0.609	20200906	3
803572	E6	0.1_mg_ml	Treatment	0.453	20200906	3
803572	E7	0.1_mg_ml	Treatment	0.457	20200906	3
803571	D2	1_mg_ml	Treatment	0.373	20200906	3
803571	D3	1_mg_ml	Treatment	0.365	20200906	3
803571	D6	0.1_mg_ml	Treatment	0.522	20200906	3
803571	D7	0.1_mg_ml	Treatment	0.541	20200906	3
803570	C2	1_mg_ml	Treatment	0.316	20200906	3
803570	C3	1_mg_ml	Treatment	0.309	20200906	3
803570	C6	0.1_mg_ml	Treatment	0.556	20200906	3
803570	C7	0.1_mg_ml	Treatment	0.583	20200906	3
803580	G4	1_mg_ml	Treatment	0.525	20200906	3
803580	G5	1_mg_ml	Treatment	0.497	20200906	3
803580	G8	0.1_mg_ml	Treatment	0.426	20200906	3
803580	G9	0.1_mg_ml	Treatment	0.428	20200906	3
L_cre_BM7	D10	None	Negative_Control	0.487	20200906	3
L_cre_BM7	D11	None	Negative_Control	0.422	20200906	3
L_cre_BM7	E10	None	Negative_Control	0.544	20200906	3
L_cre_BM7	E11	None	Negative_Control	0.497	20200906	3
L_cre_BM7	F10	None	Negative_Control	0.457	20200906	3
L_cre_BM7	F11	None	Negative_Control	0.501	20200906	3
Y4761	C10	0.005_mg_ml	Positive_Control	0.195	20200906	3
Y4761	C11	0.005_mg_ml	Positive_Control	0.206	20200906	3
803579	F4	1_mg_ml	Treatment	0.349	20200906	3
803579	F5	1_mg_ml	Treatment	0.334	20200906	3
803579	F8	0.1_mg_ml	Treatment	0.569	20200906	3
803579	F9	0.1_mg_ml	Treatment	0.591	20200906	3
803578	E4	1_mg_ml	Treatment	0.549	20200906	3
803578	E5	1_mg_ml	Treatment	0.421	20200906	3
803578	E8	0.1_mg_ml	Treatment	0.587	20200906	3
803578	E9	0.1_mg_ml	Treatment	0.614	20200906	3
803569	B2	1_mg_ml	Treatment	0.311	20200906	3
803569	B3	1_mg_ml	Treatment	0.294	20200906	3
803569	B6	0.1_mg_ml	Treatment	0.454	20200906	3
803569	B7	0.1_mg_ml	Treatment	0.507	20200906	3
PMB	B10	0.5_mg_ml	Positive_Control	0.191	20200906	3
PMB	B11	0.5_mg_ml	Positive_Control	0.195	20200906	3
BM7_only	G10	None	Blank	0.172	20200906	3
BM7_only	G11	None	Blank	0.181	20200906	3
803577	D4	1_mg_ml	Treatment	0.918	20200907	4
803577	D5	1_mg_ml	Treatment	0.969	20200907	4
803577	D8	0.1_mg_ml	Treatment	0.813	20200907	4
803577	D9	0.1_mg_ml	Treatment	0.81	20200907	4
803576	C4	1_mg_ml	Treatment	0.681	20200907	4
803576	C5	1_mg_ml	Treatment	0.699	20200907	4
803576	C8	0.1_mg_ml	Treatment	0.884	20200907	4
803576	C9	0.1_mg_ml	Treatment	0.811	20200907	4
803575	B4	1_mg_ml	Treatment	0.621	20200907	4
803575	B5	1_mg_ml	Treatment	0.467	20200907	4
803575	B8	0.1_mg_ml	Treatment	0.719	20200907	4
803575	B9	0.1_mg_ml	Treatment	0.842	20200907	4
803574	G2	1_mg_ml	Treatment	0.855	20200907	4
803574	G3	1_mg_ml	Treatment	0.806	20200907	4
803574	G6	0.1_mg_ml	Treatment	0.824	20200907	4
803574	G7	0.1_mg_ml	Treatment	0.736	20200907	4
803573	F2	1_mg_ml	Treatment	0.333	20200907	4
803573	F3	1_mg_ml	Treatment	0.331	20200907	4
803573	F6	0.1_mg_ml	Treatment	0.532	20200907	4
803573	F7	0.1_mg_ml	Treatment	0.533	20200907	4
803572	E2	1_mg_ml	Treatment	1.026	20200907	4
803572	E3	1_mg_ml	Treatment	1.067	20200907	4
803572	E6	0.1_mg_ml	Treatment	0.814	20200907	4
803572	E7	0.1_mg_ml	Treatment	0.837	20200907	4
803571	D2	1_mg_ml	Treatment	0.48	20200907	4
803571	D3	1_mg_ml	Treatment	0.484	20200907	4
803571	D6	0.1_mg_ml	Treatment	0.81	20200907	4
803571	D7	0.1_mg_ml	Treatment	0.835	20200907	4
803570	C2	1_mg_ml	Treatment	0.353	20200907	4
803570	C3	1_mg_ml	Treatment	0.359	20200907	4
803570	C6	0.1_mg_ml	Treatment	0.861	20200907	4
803570	C7	0.1_mg_ml	Treatment	0.866	20200907	4
803580	G4	1_mg_ml	Treatment	0.612	20200907	4
803580	G5	1_mg_ml	Treatment	0.559	20200907	4
803580	G8	0.1_mg_ml	Treatment	0.608	20200907	4
803580	G9	0.1_mg_ml	Treatment	0.607	20200907	4
L_cre_BM7	D10	None	Negative_Control	0.793	20200907	4
L_cre_BM7	D11	None	Negative_Control	0.702	20200907	4
L_cre_BM7	E10	None	Negative_Control	0.856	20200907	4
L_cre_BM7	E11	None	Negative_Control	0.784	20200907	4
L_cre_BM7	F10	None	Negative_Control	0.732	20200907	4
L_cre_BM7	F11	None	Negative_Control	0.798	20200907	4
Y4761	C10	0.005_mg_ml	Positive_Control	0.199	20200907	4
Y4761	C11	0.005_mg_ml	Positive_Control	0.203	20200907	4
803579	F4	1_mg_ml	Treatment	0.571	20200907	4
803579	F5	1_mg_ml	Treatment	0.511	20200907	4
803579	F8	0.1_mg_ml	Treatment	0.866	20200907	4
803579	F9	0.1_mg_ml	Treatment	0.869	20200907	4
803578	E4	1_mg_ml	Treatment	0.683	20200907	4
803578	E5	1_mg_ml	Treatment	0.585	20200907	4
803578	E8	0.1_mg_ml	Treatment	0.889	20200907	4
803578	E9	0.1_mg_ml	Treatment	0.903	20200907	4
803569	B2	1_mg_ml	Treatment	0.332	20200907	4
803569	B3	1_mg_ml	Treatment	0.349	20200907	4
803569	B6	0.1_mg_ml	Treatment	0.786	20200907	4
803569	B7	0.1_mg_ml	Treatment	0.795	20200907	4
PMB	B10	0.5_mg_ml	Positive_Control	0.192	20200907	4
PMB	B11	0.5_mg_ml	Positive_Control	0.195	20200907	4
BM7_only	G10	None	Blank	0.173	20200907	4
BM7_only	G11	None	Blank	0.181	20200907	4
803577	D4	1_mg_ml	Treatment	0.959	20200908	5
803577	D5	1_mg_ml	Treatment	1.047	20200908	5
803577	D8	0.1_mg_ml	Treatment	1.208	20200908	5
803577	D9	0.1_mg_ml	Treatment	1.2	20200908	5
803576	C4	1_mg_ml	Treatment	0.898	20200908	5
803576	C5	1_mg_ml	Treatment	0.907	20200908	5
803576	C8	0.1_mg_ml	Treatment	1.287	20200908	5
803576	C9	0.1_mg_ml	Treatment	1.207	20200908	5
803575	B4	1_mg_ml	Treatment	0.856	20200908	5
803575	B5	1_mg_ml	Treatment	0.765	20200908	5
803575	B8	0.1_mg_ml	Treatment	1.107	20200908	5
803575	B9	0.1_mg_ml	Treatment	1.251	20200908	5
803574	G2	1_mg_ml	Treatment	1.027	20200908	5
803574	G3	1_mg_ml	Treatment	1.068	20200908	5
803574	G6	0.1_mg_ml	Treatment	1.192	20200908	5
803574	G7	0.1_mg_ml	Treatment	1.054	20200908	5
803573	F2	1_mg_ml	Treatment	0.361	20200908	5
803573	F3	1_mg_ml	Treatment	0.362	20200908	5
803573	F6	0.1_mg_ml	Treatment	0.971	20200908	5
803573	F7	0.1_mg_ml	Treatment	0.867	20200908	5
803572	E2	1_mg_ml	Treatment	1.144	20200908	5
803572	E3	1_mg_ml	Treatment	1.158	20200908	5
803572	E6	0.1_mg_ml	Treatment	1.275	20200908	5
803572	E7	0.1_mg_ml	Treatment	1.29	20200908	5
803571	D2	1_mg_ml	Treatment	0.599	20200908	5
803571	D3	1_mg_ml	Treatment	0.81	20200908	5
803571	D6	0.1_mg_ml	Treatment	1.212	20200908	5
803571	D7	0.1_mg_ml	Treatment	1.246	20200908	5
803570	C2	1_mg_ml	Treatment	0.391	20200908	5
803570	C3	1_mg_ml	Treatment	0.416	20200908	5
803570	C6	0.1_mg_ml	Treatment	1.251	20200908	5
803570	C7	0.1_mg_ml	Treatment	1.248	20200908	5
803580	G4	1_mg_ml	Treatment	0.712	20200908	5
803580	G5	1_mg_ml	Treatment	0.686	20200908	5
803580	G8	0.1_mg_ml	Treatment	0.767	20200908	5
803580	G9	0.1_mg_ml	Treatment	0.757	20200908	5
L_cre_BM7	D10	None	Negative_Control	1.189	20200908	5
L_cre_BM7	D11	None	Negative_Control	1.008	20200908	5
L_cre_BM7	E10	None	Negative_Control	1.268	20200908	5
L_cre_BM7	E11	None	Negative_Control	1.149	20200908	5
L_cre_BM7	F10	None	Negative_Control	1.062	20200908	5
L_cre_BM7	F11	None	Negative_Control	1.166	20200908	5
Y4761	C10	0.005_mg_ml	Positive_Control	0.206	20200908	5
Y4761	C11	0.005_mg_ml	Positive_Control	0.203	20200908	5
803579	F4	1_mg_ml	Treatment	0.875	20200908	5
803579	F5	1_mg_ml	Treatment	0.769	20200908	5
803579	F8	0.1_mg_ml	Treatment	1.244	20200908	5
803579	F9	0.1_mg_ml	Treatment	1.262	20200908	5
803578	E4	1_mg_ml	Treatment	0.853	20200908	5
803578	E5	1_mg_ml	Treatment	0.769	20200908	5
803578	E8	0.1_mg_ml	Treatment	1.277	20200908	5
803578	E9	0.1_mg_ml	Treatment	1.29	20200908	5
803569	B2	1_mg_ml	Treatment	0.343	20200908	5
803569	B3	1_mg_ml	Treatment	0.364	20200908	5
803569	B6	0.1_mg_ml	Treatment	1.221	20200908	5
803569	B7	0.1_mg_ml	Treatment	1.222	20200908	5
PMB	B10	0.5_mg_ml	Positive_Control	0.196	20200908	5
PMB	B11	0.5_mg_ml	Positive_Control	0.195	20200908	5
BM7_only	G10	None	Blank	0.173	20200908	5
BM7_only	G11	None	Blank	0.182	20200908	5
803577	D4	1_mg_ml	Treatment	1.003	20200909	6
803577	D5	1_mg_ml	Treatment	1.106	20200909	6
803577	D8	0.1_mg_ml	Treatment	1.307	20200909	6
803577	D9	0.1_mg_ml	Treatment	1.282	20200909	6
803576	C4	1_mg_ml	Treatment	1.059	20200909	6
803576	C5	1_mg_ml	Treatment	1.058	20200909	6
803576	C8	0.1_mg_ml	Treatment	1.397	20200909	6
803576	C9	0.1_mg_ml	Treatment	1.302	20200909	6
803575	B4	1_mg_ml	Treatment	0.888	20200909	6
803575	B5	1_mg_ml	Treatment	0.573	20200909	6
803575	B8	0.1_mg_ml	Treatment	1.174	20200909	6
803575	B9	0.1_mg_ml	Treatment	1.354	20200909	6
803574	G2	1_mg_ml	Treatment	0.883	20200909	6
803574	G3	1_mg_ml	Treatment	0.999	20200909	6
803574	G6	0.1_mg_ml	Treatment	1.303	20200909	6
803574	G7	0.1_mg_ml	Treatment	1.1	20200909	6
803573	F2	1_mg_ml	Treatment	0.38	20200909	6
803573	F3	1_mg_ml	Treatment	0.391	20200909	6
803573	F6	0.1_mg_ml	Treatment	0.979	20200909	6
803573	F7	0.1_mg_ml	Treatment	0.928	20200909	6
803572	E2	1_mg_ml	Treatment	1.237	20200909	6
803572	E3	1_mg_ml	Treatment	1.248	20200909	6
803572	E6	0.1_mg_ml	Treatment	1.39	20200909	6
803572	E7	0.1_mg_ml	Treatment	1.376	20200909	6
803571	D2	1_mg_ml	Treatment	0.604	20200909	6
803571	D3	1_mg_ml	Treatment	0.693	20200909	6
803571	D6	0.1_mg_ml	Treatment	1.311	20200909	6
803571	D7	0.1_mg_ml	Treatment	1.354	20200909	6
803570	C2	1_mg_ml	Treatment	0.405	20200909	6
803570	C3	1_mg_ml	Treatment	0.435	20200909	6
803570	C6	0.1_mg_ml	Treatment	1.351	20200909	6
803570	C7	0.1_mg_ml	Treatment	1.345	20200909	6
803580	G4	1_mg_ml	Treatment	0.97	20200909	6
803580	G5	1_mg_ml	Treatment	0.967	20200909	6
803580	G8	0.1_mg_ml	Treatment	0.773	20200909	6
803580	G9	0.1_mg_ml	Treatment	0.767	20200909	6
L_cre_BM7	D10	None	Negative_Control	1.295	20200909	6
L_cre_BM7	D11	None	Negative_Control	1.071	20200909	6
L_cre_BM7	E10	None	Negative_Control	1.37	20200909	6
L_cre_BM7	E11	None	Negative_Control	1.254	20200909	6
L_cre_BM7	F10	None	Negative_Control	1.106	20200909	6
L_cre_BM7	F11	None	Negative_Control	1.246	20200909	6
Y4761	C10	0.005_mg_ml	Positive_Control	0.195	20200909	6
Y4761	C11	0.005_mg_ml	Positive_Control	0.197	20200909	6
803579	F4	1_mg_ml	Treatment	0.928	20200909	6
803579	F5	1_mg_ml	Treatment	0.607	20200909	6
803579	F8	0.1_mg_ml	Treatment	1.362	20200909	6
803579	F9	0.1_mg_ml	Treatment	1.385	20200909	6
803578	E4	1_mg_ml	Treatment	0.901	20200909	6
803578	E5	1_mg_ml	Treatment	0.876	20200909	6
803578	E8	0.1_mg_ml	Treatment	1.392	20200909	6
803578	E9	0.1_mg_ml	Treatment	1.409	20200909	6
803569	B2	1_mg_ml	Treatment	0.352	20200909	6
803569	B3	1_mg_ml	Treatment	0.362	20200909	6
803569	B6	0.1_mg_ml	Treatment	1.329	20200909	6
803569	B7	0.1_mg_ml	Treatment	1.311	20200909	6
PMB	B10	0.5_mg_ml	Positive_Control	0.192	20200909	6
PMB	B11	0.5_mg_ml	Positive_Control	0.195	20200909	6
BM7_only	G10	None	Blank	0.174	20200909	6
BM7_only	G11	None	Blank	0.183	20200909	6
803577	D4	1_mg_ml	Treatment	1.013	20200910	7
803577	D5	1_mg_ml	Treatment	1.12	20200910	7
803577	D8	0.1_mg_ml	Treatment	1.361	20200910	7
803577	D9	0.1_mg_ml	Treatment	1.334	20200910	7
803576	C4	1_mg_ml	Treatment	1.152	20200910	7
803576	C5	1_mg_ml	Treatment	1.128	20200910	7
803576	C8	0.1_mg_ml	Treatment	1.438	20200910	7
803576	C9	0.1_mg_ml	Treatment	1.346	20200910	7
803575	B4	1_mg_ml	Treatment	0.631	20200910	7
803575	B5	1_mg_ml	Treatment	0.594	20200910	7
803575	B8	0.1_mg_ml	Treatment	1.187	20200910	7
803575	B9	0.1_mg_ml	Treatment	1.408	20200910	7
803574	G2	1_mg_ml	Treatment	0.901	20200910	7
803574	G3	1_mg_ml	Treatment	0.916	20200910	7
803574	G6	0.1_mg_ml	Treatment	1.283	20200910	7
803574	G7	0.1_mg_ml	Treatment	0.993	20200910	7
803573	F2	1_mg_ml	Treatment	0.424	20200910	7
803573	F3	1_mg_ml	Treatment	0.425	20200910	7
803573	F6	0.1_mg_ml	Treatment	1.243	20200910	7
803573	F7	0.1_mg_ml	Treatment	1.036	20200910	7
803572	E2	1_mg_ml	Treatment	1.25	20200910	7
803572	E3	1_mg_ml	Treatment	1.26	20200910	7
803572	E6	0.1_mg_ml	Treatment	1.441	20200910	7
803572	E7	0.1_mg_ml	Treatment	1.436	20200910	7
803571	D2	1_mg_ml	Treatment	0.524	20200910	7
803571	D3	1_mg_ml	Treatment	0.836	20200910	7
803571	D6	0.1_mg_ml	Treatment	1.344	20200910	7
803571	D7	0.1_mg_ml	Treatment	1.389	20200910	7
803570	C2	1_mg_ml	Treatment	0.453	20200910	7
803570	C3	1_mg_ml	Treatment	0.658	20200910	7
803570	C6	0.1_mg_ml	Treatment	1.416	20200910	7
803570	C7	0.1_mg_ml	Treatment	1.409	20200910	7
803580	G4	1_mg_ml	Treatment	1.313	20200910	7
803580	G5	1_mg_ml	Treatment	1.33	20200910	7
803580	G8	0.1_mg_ml	Treatment	0.779	20200910	7
803580	G9	0.1_mg_ml	Treatment	0.781	20200910	7
L_cre_BM7	D10	None	Negative_Control	1.343	20200910	7
L_cre_BM7	D11	None	Negative_Control	1.055	20200910	7
L_cre_BM7	E10	None	Negative_Control	1.415	20200910	7
L_cre_BM7	E11	None	Negative_Control	1.222	20200910	7
