Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803430	C2	1_mg_ml	Treatment	0.265	20200821	2
803430	C3	1_mg_ml	Treatment	0.245	20200821	2
803430	C6	0.1_mg_ml	Treatment	0.335	20200821	2
803430	C7	0.1_mg_ml	Treatment	0.343	20200821	2
BM7_only	G10	None	Blank	0.175	20200821	2
BM7_only	G11	None	Blank	0.184	20200821	2
803436	F2	1_mg_ml	Treatment	0.726	20200821	2
803436	F3	1_mg_ml	Treatment	0.808	20200821	2
803436	F6	0.1_mg_ml	Treatment	0.313	20200821	2
803436	F7	0.1_mg_ml	Treatment	0.244	20200821	2
803435	E2	1_mg_ml	Treatment	1.052	20200821	2
803435	E3	1_mg_ml	Treatment	1.066	20200821	2
803435	E6	0.1_mg_ml	Treatment	0.316	20200821	2
803435	E7	0.1_mg_ml	Treatment	0.275	20200821	2
803429	B2	1_mg_ml	Treatment	1.012	20200821	2
803429	B3	1_mg_ml	Treatment	0.764	20200821	2
803429	B6	0.1_mg_ml	Treatment	0.371	20200821	2
803429	B7	0.1_mg_ml	Treatment	0.332	20200821	2
803438	G2	1_mg_ml	Treatment	0.303	20200821	2
803438	G3	1_mg_ml	Treatment	0.303	20200821	2
803438	G6	0.1_mg_ml	Treatment	0.288	20200821	2
803438	G7	0.1_mg_ml	Treatment	0.24	20200821	2
L_cre_BM7	D10	None	Negative_Control	0.336	20200821	2
L_cre_BM7	D11	None	Negative_Control	0.306	20200821	2
L_cre_BM7	E10	None	Negative_Control	0.355	20200821	2
L_cre_BM7	E11	None	Negative_Control	0.326	20200821	2
L_cre_BM7	F10	None	Negative_Control	0.302	20200821	2
L_cre_BM7	F11	None	Negative_Control	0.245	20200821	2
Y4761	C10	0.005_mg_ml	Positive_Control	0.195	20200821	2
Y4761	C11	0.005_mg_ml	Positive_Control	0.2	20200821	2
803459	F4	1_mg_ml	Treatment	0.232	20200821	2
803459	F5	1_mg_ml	Treatment	0.243	20200821	2
803459	F8	0.1_mg_ml	Treatment	0.295	20200821	2
803459	F9	0.1_mg_ml	Treatment	0.276	20200821	2
PMB	B10	0.5_mg_ml	Positive_Control	0.194	20200821	2
PMB	B11	0.5_mg_ml	Positive_Control	0.194	20200821	2
803450	B4	1_mg_ml	Treatment	0.258	20200821	2
803450	B5	1_mg_ml	Treatment	0.285	20200821	2
803450	B8	0.1_mg_ml	Treatment	0.301	20200821	2
803450	B9	0.1_mg_ml	Treatment	0.325	20200821	2
803454	C4	1_mg_ml	Treatment	0.346	20200821	2
803454	C5	1_mg_ml	Treatment	0.356	20200821	2
803454	C8	0.1_mg_ml	Treatment	0.384	20200821	2
803454	C9	0.1_mg_ml	Treatment	0.353	20200821	2
803460	G4	1_mg_ml	Treatment	0.612	20200821	2
803460	G5	1_mg_ml	Treatment	0.571	20200821	2
803460	G8	0.1_mg_ml	Treatment	0.316	20200821	2
803460	G9	0.1_mg_ml	Treatment	0.346	20200821	2
803456	D4	1_mg_ml	Treatment	0.24	20200821	2
803456	D5	1_mg_ml	Treatment	0.238	20200821	2
803456	D8	0.1_mg_ml	Treatment	0.232	20200821	2
803456	D9	0.1_mg_ml	Treatment	0.319	20200821	2
803457	E4	1_mg_ml	Treatment	0.251	20200821	2
803457	E5	1_mg_ml	Treatment	0.242	20200821	2
803457	E8	0.1_mg_ml	Treatment	0.341	20200821	2
803457	E9	0.1_mg_ml	Treatment	0.33	20200821	2
803433	D2	1_mg_ml	Treatment	0.633	20200822	3
803433	D3	1_mg_ml	Treatment	0.584	20200822	3
803433	D6	0.1_mg_ml	Treatment	0.602	20200822	3
803433	D7	0.1_mg_ml	Treatment	0.62	20200822	3
803430	C2	1_mg_ml	Treatment	0.418	20200822	3
803430	C3	1_mg_ml	Treatment	0.367	20200822	3
803430	C6	0.1_mg_ml	Treatment	0.611	20200822	3
803430	C7	0.1_mg_ml	Treatment	0.624	20200822	3
BM7_only	G10	None	Blank	0.173	20200822	3
BM7_only	G11	None	Blank	0.182	20200822	3
803436	F2	1_mg_ml	Treatment	0.735	20200822	3
803436	F3	1_mg_ml	Treatment	0.823	20200822	3
803436	F6	0.1_mg_ml	Treatment	0.488	20200822	3
803436	F7	0.1_mg_ml	Treatment	0.392	20200822	3
803435	E2	1_mg_ml	Treatment	1.149	20200822	3
803435	E3	1_mg_ml	Treatment	1.193	20200822	3
803435	E6	0.1_mg_ml	Treatment	0.507	20200822	3
803435	E7	0.1_mg_ml	Treatment	0.45	20200822	3
803429	B2	1_mg_ml	Treatment	0.957	20200822	3
803429	B3	1_mg_ml	Treatment	0.832	20200822	3
803429	B6	0.1_mg_ml	Treatment	0.456	20200822	3
803429	B7	0.1_mg_ml	Treatment	0.486	20200822	3
803438	G2	1_mg_ml	Treatment	0.514	20200822	3
803438	G3	1_mg_ml	Treatment	0.538	20200822	3
803438	G6	0.1_mg_ml	Treatment	0.51	20200822	3
803438	G7	0.1_mg_ml	Treatment	0.387	20200822	3
L_cre_BM7	D10	None	Negative_Control	0.596	20200822	3
L_cre_BM7	D11	None	Negative_Control	0.555	20200822	3
L_cre_BM7	E10	None	Negative_Control	0.629	20200822	3
L_cre_BM7	E11	None	Negative_Control	0.592	20200822	3
L_cre_BM7	F10	None	Negative_Control	0.536	20200822	3
L_cre_BM7	F11	None	Negative_Control	0.389	20200822	3
Y4761	C10	0.005_mg_ml	Positive_Control	0.193	20200822	3
Y4761	C11	0.005_mg_ml	Positive_Control	0.199	20200822	3
803459	F4	1_mg_ml	Treatment	0.347	20200822	3
803459	F5	1_mg_ml	Treatment	0.348	20200822	3
803459	F8	0.1_mg_ml	Treatment	0.585	20200822	3
803459	F9	0.1_mg_ml	Treatment	0.581	20200822	3
PMB	B10	0.5_mg_ml	Positive_Control	0.189	20200822	3
PMB	B11	0.5_mg_ml	Positive_Control	0.193	20200822	3
803450	B4	1_mg_ml	Treatment	0.459	20200822	3
803450	B5	1_mg_ml	Treatment	0.408	20200822	3
803450	B8	0.1_mg_ml	Treatment	0.505	20200822	3
803450	B9	0.1_mg_ml	Treatment	0.536	20200822	3
803454	C4	1_mg_ml	Treatment	0.565	20200822	3
803454	C5	1_mg_ml	Treatment	0.566	20200822	3
803454	C8	0.1_mg_ml	Treatment	0.638	20200822	3
803454	C9	0.1_mg_ml	Treatment	0.597	20200822	3
803460	G4	1_mg_ml	Treatment	0.683	20200822	3
803460	G5	1_mg_ml	Treatment	0.63	20200822	3
803460	G8	0.1_mg_ml	Treatment	0.475	20200822	3
803460	G9	0.1_mg_ml	Treatment	0.463	20200822	3
803456	D4	1_mg_ml	Treatment	0.299	20200822	3
803456	D5	1_mg_ml	Treatment	0.32	20200822	3
803456	D8	0.1_mg_ml	Treatment	0.448	20200822	3
803456	D9	0.1_mg_ml	Treatment	0.583	20200822	3
803457	E4	1_mg_ml	Treatment	0.349	20200822	3
803457	E5	1_mg_ml	Treatment	0.342	20200822	3
803457	E8	0.1_mg_ml	Treatment	0.625	20200822	3
803457	E9	0.1_mg_ml	Treatment	0.632	20200822	3
803433	D2	1_mg_ml	Treatment	0.731	20200823	4
803433	D3	1_mg_ml	Treatment	0.646	20200823	4
803433	D6	0.1_mg_ml	Treatment	0.952	20200823	4
803433	D7	0.1_mg_ml	Treatment	0.974	20200823	4
803430	C2	1_mg_ml	Treatment	0.728	20200823	4
803430	C3	1_mg_ml	Treatment	0.543	20200823	4
803430	C6	0.1_mg_ml	Treatment	1.075	20200823	4
803430	C7	0.1_mg_ml	Treatment	1.056	20200823	4
BM7_only	G10	None	Blank	0.173	20200823	4
BM7_only	G11	None	Blank	0.183	20200823	4
803436	F2	1_mg_ml	Treatment	0.746	20200823	4
803436	F3	1_mg_ml	Treatment	0.84	20200823	4
803436	F6	0.1_mg_ml	Treatment	0.61	20200823	4
803436	F7	0.1_mg_ml	Treatment	0.663	20200823	4
803435	E2	1_mg_ml	Treatment	1.24	20200823	4
803435	E3	1_mg_ml	Treatment	1.276	20200823	4
803435	E6	0.1_mg_ml	Treatment	0.793	20200823	4
803435	E7	0.1_mg_ml	Treatment	0.751	20200823	4
803429	B2	1_mg_ml	Treatment	0.951	20200823	4
803429	B3	1_mg_ml	Treatment	0.886	20200823	4
803429	B6	0.1_mg_ml	Treatment	0.741	20200823	4
803429	B7	0.1_mg_ml	Treatment	0.809	20200823	4
803438	G2	1_mg_ml	Treatment	0.696	20200823	4
803438	G3	1_mg_ml	Treatment	0.706	20200823	4
803438	G6	0.1_mg_ml	Treatment	0.858	20200823	4
803438	G7	0.1_mg_ml	Treatment	0.675	20200823	4
L_cre_BM7	D10	None	Negative_Control	0.969	20200823	4
L_cre_BM7	D11	None	Negative_Control	0.949	20200823	4
L_cre_BM7	E10	None	Negative_Control	1.04	20200823	4
L_cre_BM7	E11	None	Negative_Control	0.998	20200823	4
L_cre_BM7	F10	None	Negative_Control	0.938	20200823	4
L_cre_BM7	F11	None	Negative_Control	0.881	20200823	4
Y4761	C10	0.005_mg_ml	Positive_Control	0.193	20200823	4
Y4761	C11	0.005_mg_ml	Positive_Control	0.199	20200823	4
803459	F4	1_mg_ml	Treatment	0.612	20200823	4
803459	F5	1_mg_ml	Treatment	0.486	20200823	4
803459	F8	0.1_mg_ml	Treatment	1.045	20200823	4
803459	F9	0.1_mg_ml	Treatment	1.037	20200823	4
PMB	B10	0.5_mg_ml	Positive_Control	0.189	20200823	4
PMB	B11	0.5_mg_ml	Positive_Control	0.193	20200823	4
803450	B4	1_mg_ml	Treatment	0.748	20200823	4
803450	B5	1_mg_ml	Treatment	0.544	20200823	4
803450	B8	0.1_mg_ml	Treatment	0.852	20200823	4
803450	B9	0.1_mg_ml	Treatment	0.907	20200823	4
803454	C4	1_mg_ml	Treatment	0.782	20200823	4
803454	C5	1_mg_ml	Treatment	0.787	20200823	4
803454	C8	0.1_mg_ml	Treatment	0.979	20200823	4
803454	C9	0.1_mg_ml	Treatment	0.938	20200823	4
803460	G4	1_mg_ml	Treatment	0.751	20200823	4
803460	G5	1_mg_ml	Treatment	0.713	20200823	4
803460	G8	0.1_mg_ml	Treatment	0.854	20200823	4
803460	G9	0.1_mg_ml	Treatment	0.797	20200823	4
803456	D4	1_mg_ml	Treatment	0.339	20200823	4
803456	D5	1_mg_ml	Treatment	0.363	20200823	4
803456	D8	0.1_mg_ml	Treatment	0.851	20200823	4
803456	D9	0.1_mg_ml	Treatment	0.992	20200823	4
803457	E4	1_mg_ml	Treatment	0.489	20200823	4
803457	E5	1_mg_ml	Treatment	0.477	20200823	4
803457	E8	0.1_mg_ml	Treatment	1.092	20200823	4
803457	E9	0.1_mg_ml	Treatment	1.083	20200823	4
803433	D2	1_mg_ml	Treatment	0.973	20200824	5
803433	D3	1_mg_ml	Treatment	0.688	20200824	5
803433	D6	0.1_mg_ml	Treatment	1.269	20200824	5
803433	D7	0.1_mg_ml	Treatment	1.307	20200824	5
803430	C2	1_mg_ml	Treatment	1.484	20200824	5
803430	C3	1_mg_ml	Treatment	1.26	20200824	5
803430	C6	0.1_mg_ml	Treatment	1.333	20200824	5
803430	C7	0.1_mg_ml	Treatment	1.368	20200824	5
BM7_only	G10	None	Blank	0.175	20200824	5
BM7_only	G11	None	Blank	0.186	20200824	5
803436	F2	1_mg_ml	Treatment	0.871	20200824	5
803436	F3	1_mg_ml	Treatment	0.897	20200824	5
803436	F6	0.1_mg_ml	Treatment	1.285	20200824	5
803436	F7	0.1_mg_ml	Treatment	0.678	20200824	5
803435	E2	1_mg_ml	Treatment	1.409	20200824	5
803435	E3	1_mg_ml	Treatment	1.376	20200824	5
803435	E6	0.1_mg_ml	Treatment	1.02	20200824	5
803435	E7	0.1_mg_ml	Treatment	1.226	20200824	5
803429	B2	1_mg_ml	Treatment	0.902	20200824	5
803429	B3	1_mg_ml	Treatment	0.882	20200824	5
803429	B6	0.1_mg_ml	Treatment	0.994	20200824	5
803429	B7	0.1_mg_ml	Treatment	0.908	20200824	5
803438	G2	1_mg_ml	Treatment	0.966	20200824	5
803438	G3	1_mg_ml	Treatment	1.03	20200824	5
803438	G6	0.1_mg_ml	Treatment	1.211	20200824	5
803438	G7	0.1_mg_ml	Treatment	0.687	20200824	5
L_cre_BM7	D10	None	Negative_Control	1.294	20200824	5
L_cre_BM7	D11	None	Negative_Control	1.189	20200824	5
L_cre_BM7	E10	None	Negative_Control	1.346	20200824	5
L_cre_BM7	E11	None	Negative_Control	1.249	20200824	5
L_cre_BM7	F10	None	Negative_Control	1.07	20200824	5
L_cre_BM7	F11	None	Negative_Control	1.138	20200824	5
Y4761	C10	0.005_mg_ml	Positive_Control	0.193	20200824	5
Y4761	C11	0.005_mg_ml	Positive_Control	0.199	20200824	5
803459	F4	1_mg_ml	Treatment	1.189	20200824	5
803459	F5	1_mg_ml	Treatment	1.051	20200824	5
803459	F8	0.1_mg_ml	Treatment	1.276	20200824	5
803459	F9	0.1_mg_ml	Treatment	1.233	20200824	5
PMB	B10	0.5_mg_ml	Positive_Control	0.188	20200824	5
PMB	B11	0.5_mg_ml	Positive_Control	0.19	20200824	5
803450	B4	1_mg_ml	Treatment	0.809	20200824	5
803450	B5	1_mg_ml	Treatment	0.633	20200824	5
803450	B8	0.1_mg_ml	Treatment	1.131	20200824	5
803450	B9	0.1_mg_ml	Treatment	1.297	20200824	5
803454	C4	1_mg_ml	Treatment	1.051	20200824	5
803454	C5	1_mg_ml	Treatment	1.11	20200824	5
803454	C8	0.1_mg_ml	Treatment	1.394	20200824	5
803454	C9	0.1_mg_ml	Treatment	1.3	20200824	5
803460	G4	1_mg_ml	Treatment	0.757	20200824	5
803460	G5	1_mg_ml	Treatment	0.796	20200824	5
803460	G8	0.1_mg_ml	Treatment	0.834	20200824	5
803460	G9	0.1_mg_ml	Treatment	0.85	20200824	5
803456	D4	1_mg_ml	Treatment	0.402	20200824	5
803456	D5	1_mg_ml	Treatment	0.554	20200824	5
803456	D8	0.1_mg_ml	Treatment	1.076	20200824	5
803456	D9	0.1_mg_ml	Treatment	1.227	20200824	5
803457	E4	1_mg_ml	Treatment	1.101	20200824	5
803457	E5	1_mg_ml	Treatment	1.148	20200824	5
803457	E8	0.1_mg_ml	Treatment	1.387	20200824	5
803457	E9	0.1_mg_ml	Treatment	1.386	20200824	5
803433	D2	1_mg_ml	Treatment	1.114	20200825	6
803433	D3	1_mg_ml	Treatment	0.882	20200825	6
803433	D6	0.1_mg_ml	Treatment	1.308	20200825	6
803433	D7	0.1_mg_ml	Treatment	1.359	20200825	6
803430	C2	1_mg_ml	Treatment	1.616	20200825	6
803430	C3	1_mg_ml	Treatment	1.474	20200825	6
803430	C6	0.1_mg_ml	Treatment	1.392	20200825	6
803430	C7	0.1_mg_ml	Treatment	1.435	20200825	6
BM7_only	G10	None	Blank	0.175	20200825	6
BM7_only	G11	None	Blank	0.187	20200825	6
803436	F2	1_mg_ml	Treatment	0.94	20200825	6
803436	F3	1_mg_ml	Treatment	0.988	20200825	6
803436	F6	0.1_mg_ml	Treatment	1.216	20200825	6
803436	F7	0.1_mg_ml	Treatment	0.647	20200825	6
803435	E2	1_mg_ml	Treatment	1.541	20200825	6
803435	E3	1_mg_ml	Treatment	1.49	20200825	6
803435	E6	0.1_mg_ml	Treatment	1.124	20200825	6
803435	E7	0.1_mg_ml	Treatment	1.434	20200825	6
803429	B2	1_mg_ml	Treatment	1.183	20200825	6
803429	B3	1_mg_ml	Treatment	1.002	20200825	6
803429	B6	0.1_mg_ml	Treatment	1.311	20200825	6
803429	B7	0.1_mg_ml	Treatment	0.931	20200825	6
803438	G2	1_mg_ml	Treatment	0.827	20200825	6
803438	G3	1_mg_ml	Treatment	0.95	20200825	6
803438	G6	0.1_mg_ml	Treatment	1.189	20200825	6
803438	G7	0.1_mg_ml	Treatment	0.644	20200825	6
L_cre_BM7	D10	None	Negative_Control	1.216	20200825	6
L_cre_BM7	D11	None	Negative_Control	1.07	20200825	6
L_cre_BM7	E10	None	Negative_Control	1.165	20200825	6
L_cre_BM7	E11	None	Negative_Control	1.143	20200825	6
L_cre_BM7	F10	None	Negative_Control	0.909	20200825	6
L_cre_BM7	F11	None	Negative_Control	1.104	20200825	6
Y4761	C10	0.005_mg_ml	Positive_Control	0.193	20200825	6
Y4761	C11	0.005_mg_ml	Positive_Control	0.2	20200825	6
803459	F4	1_mg_ml	Treatment	1.318	20200825	6
803459	F5	1_mg_ml	Treatment	1.276	20200825	6
803459	F8	0.1_mg_ml	Treatment	1.187	20200825	6
803459	F9	0.1_mg_ml	Treatment	1.147	20200825	6
PMB	B10	0.5_mg_ml	Positive_Control	0.188	20200825	6
PMB	B11	0.5_mg_ml	Positive_Control	0.19	20200825	6
803450	B4	1_mg_ml	Treatment	0.851	20200825	6
803450	B5	1_mg_ml	Treatment	0.617	20200825	6
803450	B8	0.1_mg_ml	Treatment	1.063	20200825	6
803450	B9	0.1_mg_ml	Treatment	1.356	20200825	6
803454	C4	1_mg_ml	Treatment	1.279	20200825	6
803454	C5	1_mg_ml	Treatment	1.302	20200825	6
803454	C8	0.1_mg_ml	Treatment	1.498	20200825	6
803454	C9	0.1_mg_ml	Treatment	1.346	20200825	6
803460	G4	1_mg_ml	Treatment	0.945	20200825	6
803460	G5	1_mg_ml	Treatment	0.905	20200825	6
803460	G8	0.1_mg_ml	Treatment	0.858	20200825	6
803460	G9	0.1_mg_ml	Treatment	0.855	20200825	6
803456	D4	1_mg_ml	Treatment	0.988	20200825	6
803456	D5	1_mg_ml	Treatment	1.108	20200825	6
803456	D8	0.1_mg_ml	Treatment	1.138	20200825	6
803456	D9	0.1_mg_ml	Treatment	1.254	20200825	6
803457	E4	1_mg_ml	Treatment	1.515	20200825	6
803457	E5	1_mg_ml	Treatment	1.486	20200825	6
803457	E8	0.1_mg_ml	Treatment	1.368	20200825	6
803457	E9	0.1_mg_ml	Treatment	1.342	20200825	6
803433	D2	1_mg_ml	Treatment	1.134	20200826	7
803433	D3	1_mg_ml	Treatment	0.982	20200826	7
803433	D6	0.1_mg_ml	Treatment	1.239	20200826	7
803433	D7	0.1_mg_ml	Treatment	1.307	20200826	7
803430	C2	1_mg_ml	Treatment	1.594	20200826	7
803430	C3	1_mg_ml	Treatment	1.491	20200826	7
803430	C6	0.1_mg_ml	Treatment	1.368	20200826	7
803430	C7	0.1_mg_ml	Treatment	1.412	20200826	7
BM7_only	G10	None	Blank	0.176	20200826	7
BM7_only	G11	None	Blank	0.186	20200826	7
803436	F2	1_mg_ml	Treatment	1.019	20200826	7
803436	F3	1_mg_ml	Treatment	1.049	20200826	7
803436	F6	0.1_mg_ml	Treatment	0.912	20200826	7
803436	F7	0.1_mg_ml	Treatment	0.656	20200826	7
803435	E2	1_mg_ml	Treatment	1.601	20200826	7
803435	E3	1_mg_ml	Treatment	1.593	20200826	7
803435	E6	0.1_mg_ml	Treatment	0.934	20200826	7
803435	E7	0.1_mg_ml	Treatment	1.377	20200826	7
803429	B2	1_mg_ml	Treatment	1.145	20200826	7
803429	B3	1_mg_ml	Treatment	0.979	20200826	7
803429	B6	0.1_mg_ml	Treatment	1.301	20200826	7
803429	B7	0.1_mg_ml	Treatment	0.91	20200826	7
803438	G2	1_mg_ml	Treatment	0.525	20200826	7
803438	G3	1_mg_ml	Treatment	0.724	20200826	7
803438	G6	0.1_mg_ml	Treatment	0.817	20200826	7
803438	G7	0.1_mg_ml	Treatment	0.631	20200826	7
L_cre_BM7	D10	None	Negative_Control	1.003	20200826	7
L_cre_BM7	D11	None	Negative_Control	0.839	20200826	7
L_cre_BM7	E10	None	Negative_Control	0.85	20200826	7
L_cre_BM7	E11	None	Negative_Control	0.853	20200826	7
L_cre_BM7	F10	None	Negative_Control	0.642	20200826	7
L_cre_BM7	F11	None	Negative_Control	0.753	20200826	7
Y4761	C10	0.005_mg_ml	Positive_Control	0.192	20200826	7
Y4761	C11	0.005_mg_ml	Positive_Control	0.201	20200826	7
803459	F4	1_mg_ml	Treatment	1.232	20200826	7
803459	F5	1_mg_ml	Treatment	1.254	20200826	7
803459	F8	0.1_mg_ml	Treatment	1.021	20200826	7
803459	F9	0.1_mg_ml	Treatment	0.918	20200826	7
PMB	B10	0.5_mg_ml	Positive_Control	0.187	20200826	7
PMB	B11	0.5_mg_ml	Positive_Control	0.19	20200826	7
