Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803405	G9	0.1_mg_ml	Treatment	0.243	20200819	0
PMB	B10	0.5_mg_ml	Positive_Control	0.23	20200819	0
PMB	B11	0.5_mg_ml	Positive_Control	0.195	20200819	0
L_cre_BM7	D10	None	Negative_Control	0.235	20200819	0
L_cre_BM7	D11	None	Negative_Control	0.219	20200819	0
L_cre_BM7	E10	None	Negative_Control	0.226	20200819	0
L_cre_BM7	E11	None	Negative_Control	0.221	20200819	0
L_cre_BM7	F10	None	Negative_Control	0.233	20200819	0
L_cre_BM7	F11	None	Negative_Control	0.215	20200819	0
803401	E4	1_mg_ml	Treatment	0.247	20200819	0
803401	E5	1_mg_ml	Treatment	0.237	20200819	0
803401	E8	0.1_mg_ml	Treatment	0.23	20200819	0
803401	E9	0.1_mg_ml	Treatment	0.228	20200819	0
BM7_only	G10	None	Blank	0.208	20200819	0
BM7_only	G11	None	Blank	0.177	20200819	0
731163	F4	1_mg_ml	Treatment	0.231	20200819	0
731163	F5	1_mg_ml	Treatment	0.243	20200819	0
731163	F8	0.1_mg_ml	Treatment	0.235	20200819	0
731163	F9	0.1_mg_ml	Treatment	0.235	20200819	0
803375	B2	1_mg_ml	Treatment	0.687	20200820	1
803375	B3	1_mg_ml	Treatment	0.285	20200820	1
803375	B6	0.1_mg_ml	Treatment	0.224	20200820	1
803375	B7	0.1_mg_ml	Treatment	0.218	20200820	1
803377	D2	1_mg_ml	Treatment	0.216	20200820	1
803377	D3	1_mg_ml	Treatment	0.203	20200820	1
803377	D6	0.1_mg_ml	Treatment	0.182	20200820	1
803377	D7	0.1_mg_ml	Treatment	0.195	20200820	1
803376	C2	1_mg_ml	Treatment	0.32	20200820	1
803376	C3	1_mg_ml	Treatment	0.35	20200820	1
803376	C6	0.1_mg_ml	Treatment	0.185	20200820	1
803376	C7	0.1_mg_ml	Treatment	0.197	20200820	1
803393	B4	1_mg_ml	Treatment	0.222	20200820	1
803393	B5	1_mg_ml	Treatment	0.207	20200820	1
803393	B8	0.1_mg_ml	Treatment	0.202	20200820	1
803393	B9	0.1_mg_ml	Treatment	0.203	20200820	1
Y4761	C10	0.005_mg_ml	Positive_Control	0.199	20200820	1
Y4761	C11	0.005_mg_ml	Positive_Control	0.2	20200820	1
803391	G2	1_mg_ml	Treatment	0.221	20200820	1
803391	G3	1_mg_ml	Treatment	0.202	20200820	1
803391	G6	0.1_mg_ml	Treatment	0.191	20200820	1
803391	G7	0.1_mg_ml	Treatment	0.197	20200820	1
803390	F2	1_mg_ml	Treatment	0.216	20200820	1
803390	F3	1_mg_ml	Treatment	0.219	20200820	1
803390	F6	0.1_mg_ml	Treatment	0.209	20200820	1
803390	F7	0.1_mg_ml	Treatment	0.219	20200820	1
803379	E2	1_mg_ml	Treatment	0.771	20200820	1
803379	E3	1_mg_ml	Treatment	1.215	20200820	1
803379	E6	0.1_mg_ml	Treatment	0.187	20200820	1
803379	E7	0.1_mg_ml	Treatment	0.183	20200820	1
803395	C4	1_mg_ml	Treatment	0.51	20200820	1
803395	C5	1_mg_ml	Treatment	0.656	20200820	1
803395	C8	0.1_mg_ml	Treatment	0.203	20200820	1
803395	C9	0.1_mg_ml	Treatment	0.204	20200820	1
803398	D4	1_mg_ml	Treatment	0.7	20200820	1
803398	D5	1_mg_ml	Treatment	0.419	20200820	1
803398	D8	0.1_mg_ml	Treatment	0.206	20200820	1
803398	D9	0.1_mg_ml	Treatment	0.214	20200820	1
803405	G4	1_mg_ml	Treatment	0.298	20200820	1
803405	G5	1_mg_ml	Treatment	0.29	20200820	1
803405	G8	0.1_mg_ml	Treatment	0.228	20200820	1
803405	G9	0.1_mg_ml	Treatment	0.219	20200820	1
PMB	B10	0.5_mg_ml	Positive_Control	0.19	20200820	1
PMB	B11	0.5_mg_ml	Positive_Control	0.194	20200820	1
L_cre_BM7	D10	None	Negative_Control	0.202	20200820	1
L_cre_BM7	D11	None	Negative_Control	0.207	20200820	1
L_cre_BM7	E10	None	Negative_Control	0.224	20200820	1
L_cre_BM7	E11	None	Negative_Control	0.21	20200820	1
L_cre_BM7	F10	None	Negative_Control	0.208	20200820	1
L_cre_BM7	F11	None	Negative_Control	0.221	20200820	1
803401	E4	1_mg_ml	Treatment	0.226	20200820	1
803401	E5	1_mg_ml	Treatment	0.222	20200820	1
803401	E8	0.1_mg_ml	Treatment	0.195	20200820	1
803401	E9	0.1_mg_ml	Treatment	0.193	20200820	1
BM7_only	G10	None	Blank	0.173	20200820	1
BM7_only	G11	None	Blank	0.179	20200820	1
731163	F4	1_mg_ml	Treatment	0.197	20200820	1
731163	F5	1_mg_ml	Treatment	0.212	20200820	1
731163	F8	0.1_mg_ml	Treatment	0.201	20200820	1
731163	F9	0.1_mg_ml	Treatment	0.202	20200820	1
803375	B2	1_mg_ml	Treatment	0.664	20200821	2
803375	B3	1_mg_ml	Treatment	0.398	20200821	2
803375	B6	0.1_mg_ml	Treatment	0.299	20200821	2
803375	B7	0.1_mg_ml	Treatment	0.299	20200821	2
803377	D2	1_mg_ml	Treatment	0.269	20200821	2
803377	D3	1_mg_ml	Treatment	0.264	20200821	2
803377	D6	0.1_mg_ml	Treatment	0.283	20200821	2
803377	D7	0.1_mg_ml	Treatment	0.328	20200821	2
803376	C2	1_mg_ml	Treatment	0.425	20200821	2
803376	C3	1_mg_ml	Treatment	0.429	20200821	2
803376	C6	0.1_mg_ml	Treatment	0.224	20200821	2
803376	C7	0.1_mg_ml	Treatment	0.243	20200821	2
803393	B4	1_mg_ml	Treatment	0.251	20200821	2
803393	B5	1_mg_ml	Treatment	0.238	20200821	2
803393	B8	0.1_mg_ml	Treatment	0.239	20200821	2
803393	B9	0.1_mg_ml	Treatment	0.247	20200821	2
Y4761	C10	0.005_mg_ml	Positive_Control	0.217	20200821	2
Y4761	C11	0.005_mg_ml	Positive_Control	0.207	20200821	2
803391	G2	1_mg_ml	Treatment	0.284	20200821	2
803391	G3	1_mg_ml	Treatment	0.232	20200821	2
803391	G6	0.1_mg_ml	Treatment	0.258	20200821	2
803391	G7	0.1_mg_ml	Treatment	0.228	20200821	2
803390	F2	1_mg_ml	Treatment	0.257	20200821	2
803390	F3	1_mg_ml	Treatment	0.261	20200821	2
803390	F6	0.1_mg_ml	Treatment	0.363	20200821	2
803390	F7	0.1_mg_ml	Treatment	0.363	20200821	2
803379	E2	1_mg_ml	Treatment	0.795	20200821	2
803379	E3	1_mg_ml	Treatment	1.246	20200821	2
803379	E6	0.1_mg_ml	Treatment	0.229	20200821	2
803379	E7	0.1_mg_ml	Treatment	0.229	20200821	2
803395	C4	1_mg_ml	Treatment	0.522	20200821	2
803395	C5	1_mg_ml	Treatment	0.667	20200821	2
803395	C8	0.1_mg_ml	Treatment	0.247	20200821	2
803395	C9	0.1_mg_ml	Treatment	0.245	20200821	2
803398	D4	1_mg_ml	Treatment	0.748	20200821	2
803398	D5	1_mg_ml	Treatment	0.491	20200821	2
803398	D8	0.1_mg_ml	Treatment	0.256	20200821	2
803398	D9	0.1_mg_ml	Treatment	0.265	20200821	2
803405	G4	1_mg_ml	Treatment	0.365	20200821	2
803405	G5	1_mg_ml	Treatment	0.354	20200821	2
803405	G8	0.1_mg_ml	Treatment	0.269	20200821	2
803405	G9	0.1_mg_ml	Treatment	0.261	20200821	2
PMB	B10	0.5_mg_ml	Positive_Control	0.191	20200821	2
PMB	B11	0.5_mg_ml	Positive_Control	0.195	20200821	2
L_cre_BM7	D10	None	Negative_Control	0.25	20200821	2
L_cre_BM7	D11	None	Negative_Control	0.233	20200821	2
L_cre_BM7	E10	None	Negative_Control	0.381	20200821	2
L_cre_BM7	E11	None	Negative_Control	0.24	20200821	2
L_cre_BM7	F10	None	Negative_Control	0.241	20200821	2
L_cre_BM7	F11	None	Negative_Control	0.304	20200821	2
803401	E4	1_mg_ml	Treatment	0.263	20200821	2
803401	E5	1_mg_ml	Treatment	0.257	20200821	2
803401	E8	0.1_mg_ml	Treatment	0.278	20200821	2
803401	E9	0.1_mg_ml	Treatment	0.288	20200821	2
BM7_only	G10	None	Blank	0.173	20200821	2
BM7_only	G11	None	Blank	0.181	20200821	2
731163	F4	1_mg_ml	Treatment	0.238	20200821	2
731163	F5	1_mg_ml	Treatment	0.266	20200821	2
731163	F8	0.1_mg_ml	Treatment	0.343	20200821	2
731163	F9	0.1_mg_ml	Treatment	0.301	20200821	2
803375	B2	1_mg_ml	Treatment	1.1	20200822	3
803375	B3	1_mg_ml	Treatment	0.519	20200822	3
803375	B6	0.1_mg_ml	Treatment	0.576	20200822	3
803375	B7	0.1_mg_ml	Treatment	0.629	20200822	3
803377	D2	1_mg_ml	Treatment	0.538	20200822	3
803377	D3	1_mg_ml	Treatment	0.485	20200822	3
803377	D6	0.1_mg_ml	Treatment	0.589	20200822	3
803377	D7	0.1_mg_ml	Treatment	0.633	20200822	3
803376	C2	1_mg_ml	Treatment	0.46	20200822	3
803376	C3	1_mg_ml	Treatment	0.469	20200822	3
803376	C6	0.1_mg_ml	Treatment	0.415	20200822	3
803376	C7	0.1_mg_ml	Treatment	0.405	20200822	3
803393	B4	1_mg_ml	Treatment	0.327	20200822	3
803393	B5	1_mg_ml	Treatment	0.312	20200822	3
803393	B8	0.1_mg_ml	Treatment	0.374	20200822	3
803393	B9	0.1_mg_ml	Treatment	0.542	20200822	3
Y4761	C10	0.005_mg_ml	Positive_Control	0.228	20200822	3
Y4761	C11	0.005_mg_ml	Positive_Control	0.2	20200822	3
803391	G2	1_mg_ml	Treatment	0.527	20200822	3
803391	G3	1_mg_ml	Treatment	0.339	20200822	3
803391	G6	0.1_mg_ml	Treatment	0.578	20200822	3
803391	G7	0.1_mg_ml	Treatment	0.345	20200822	3
803390	F2	1_mg_ml	Treatment	0.348	20200822	3
803390	F3	1_mg_ml	Treatment	0.357	20200822	3
803390	F6	0.1_mg_ml	Treatment	0.66	20200822	3
803390	F7	0.1_mg_ml	Treatment	0.658	20200822	3
803379	E2	1_mg_ml	Treatment	0.815	20200822	3
803379	E3	1_mg_ml	Treatment	1.262	20200822	3
803379	E6	0.1_mg_ml	Treatment	0.395	20200822	3
803379	E7	0.1_mg_ml	Treatment	0.436	20200822	3
803395	C4	1_mg_ml	Treatment	0.524	20200822	3
803395	C5	1_mg_ml	Treatment	0.662	20200822	3
803395	C8	0.1_mg_ml	Treatment	0.428	20200822	3
803395	C9	0.1_mg_ml	Treatment	0.392	20200822	3
803398	D4	1_mg_ml	Treatment	0.827	20200822	3
803398	D5	1_mg_ml	Treatment	0.605	20200822	3
803398	D8	0.1_mg_ml	Treatment	0.531	20200822	3
803398	D9	0.1_mg_ml	Treatment	0.575	20200822	3
803405	G4	1_mg_ml	Treatment	0.419	20200822	3
803405	G5	1_mg_ml	Treatment	0.434	20200822	3
803405	G8	0.1_mg_ml	Treatment	0.415	20200822	3
803405	G9	0.1_mg_ml	Treatment	0.402	20200822	3
PMB	B10	0.5_mg_ml	Positive_Control	0.192	20200822	3
PMB	B11	0.5_mg_ml	Positive_Control	0.194	20200822	3
L_cre_BM7	D10	None	Negative_Control	0.414	20200822	3
L_cre_BM7	D11	None	Negative_Control	0.556	20200822	3
L_cre_BM7	E10	None	Negative_Control	0.662	20200822	3
L_cre_BM7	E11	None	Negative_Control	0.604	20200822	3
L_cre_BM7	F10	None	Negative_Control	0.566	20200822	3
L_cre_BM7	F11	None	Negative_Control	0.633	20200822	3
803401	E4	1_mg_ml	Treatment	0.452	20200822	3
803401	E5	1_mg_ml	Treatment	0.447	20200822	3
803401	E8	0.1_mg_ml	Treatment	0.607	20200822	3
803401	E9	0.1_mg_ml	Treatment	0.612	20200822	3
BM7_only	G10	None	Blank	0.175	20200822	3
BM7_only	G11	None	Blank	0.183	20200822	3
731163	F4	1_mg_ml	Treatment	0.305	20200822	3
731163	F5	1_mg_ml	Treatment	0.38	20200822	3
731163	F8	0.1_mg_ml	Treatment	0.671	20200822	3
731163	F9	0.1_mg_ml	Treatment	0.647	20200822	3
803375	B2	1_mg_ml	Treatment	1.07	20200823	4
803375	B3	1_mg_ml	Treatment	0.603	20200823	4
803375	B6	0.1_mg_ml	Treatment	0.95	20200823	4
803375	B7	0.1_mg_ml	Treatment	0.977	20200823	4
803377	D2	1_mg_ml	Treatment	0.692	20200823	4
803377	D3	1_mg_ml	Treatment	0.669	20200823	4
803377	D6	0.1_mg_ml	Treatment	1.002	20200823	4
803377	D7	0.1_mg_ml	Treatment	0.975	20200823	4
803376	C2	1_mg_ml	Treatment	0.478	20200823	4
803376	C3	1_mg_ml	Treatment	0.503	20200823	4
803376	C6	0.1_mg_ml	Treatment	0.582	20200823	4
803376	C7	0.1_mg_ml	Treatment	0.726	20200823	4
803393	B4	1_mg_ml	Treatment	0.38	20200823	4
803393	B5	1_mg_ml	Treatment	0.368	20200823	4
803393	B8	0.1_mg_ml	Treatment	0.634	20200823	4
803393	B9	0.1_mg_ml	Treatment	0.989	20200823	4
Y4761	C10	0.005_mg_ml	Positive_Control	0.211	20200823	4
Y4761	C11	0.005_mg_ml	Positive_Control	0.199	20200823	4
803391	G2	1_mg_ml	Treatment	0.736	20200823	4
803391	G3	1_mg_ml	Treatment	0.425	20200823	4
803391	G6	0.1_mg_ml	Treatment	1.009	20200823	4
803391	G7	0.1_mg_ml	Treatment	0.579	20200823	4
803390	F2	1_mg_ml	Treatment	0.419	20200823	4
803390	F3	1_mg_ml	Treatment	0.437	20200823	4
803390	F6	0.1_mg_ml	Treatment	1.029	20200823	4
803390	F7	0.1_mg_ml	Treatment	0.991	20200823	4
803379	E2	1_mg_ml	Treatment	0.823	20200823	4
803379	E3	1_mg_ml	Treatment	1.258	20200823	4
803379	E6	0.1_mg_ml	Treatment	0.651	20200823	4
803379	E7	0.1_mg_ml	Treatment	0.805	20200823	4
803395	C4	1_mg_ml	Treatment	0.533	20200823	4
803395	C5	1_mg_ml	Treatment	0.676	20200823	4
803395	C8	0.1_mg_ml	Treatment	0.812	20200823	4
803395	C9	0.1_mg_ml	Treatment	0.676	20200823	4
803398	D4	1_mg_ml	Treatment	0.892	20200823	4
803398	D5	1_mg_ml	Treatment	0.693	20200823	4
803398	D8	0.1_mg_ml	Treatment	0.82	20200823	4
803398	D9	0.1_mg_ml	Treatment	0.905	20200823	4
803405	G4	1_mg_ml	Treatment	0.469	20200823	4
803405	G5	1_mg_ml	Treatment	0.502	20200823	4
803405	G8	0.1_mg_ml	Treatment	0.683	20200823	4
803405	G9	0.1_mg_ml	Treatment	0.658	20200823	4
PMB	B10	0.5_mg_ml	Positive_Control	0.191	20200823	4
PMB	B11	0.5_mg_ml	Positive_Control	0.194	20200823	4
L_cre_BM7	D10	None	Negative_Control	0.723	20200823	4
L_cre_BM7	D11	None	Negative_Control	0.971	20200823	4
L_cre_BM7	E10	None	Negative_Control	1.017	20200823	4
L_cre_BM7	E11	None	Negative_Control	1.034	20200823	4
L_cre_BM7	F10	None	Negative_Control	1.034	20200823	4
L_cre_BM7	F11	None	Negative_Control	0.998	20200823	4
803401	E4	1_mg_ml	Treatment	0.644	20200823	4
803401	E5	1_mg_ml	Treatment	0.636	20200823	4
803401	E8	0.1_mg_ml	Treatment	1.0	20200823	4
803401	E9	0.1_mg_ml	Treatment	1.041	20200823	4
BM7_only	G10	None	Blank	0.174	20200823	4
BM7_only	G11	None	Blank	0.181	20200823	4
731163	F4	1_mg_ml	Treatment	0.354	20200823	4
731163	F5	1_mg_ml	Treatment	0.503	20200823	4
731163	F8	0.1_mg_ml	Treatment	1.037	20200823	4
731163	F9	0.1_mg_ml	Treatment	1.074	20200823	4
803375	B2	1_mg_ml	Treatment	0.995	20200824	5
803375	B3	1_mg_ml	Treatment	0.759	20200824	5
803375	B6	0.1_mg_ml	Treatment	1.165	20200824	5
803375	B7	0.1_mg_ml	Treatment	1.311	20200824	5
803377	D2	1_mg_ml	Treatment	0.652	20200824	5
803377	D3	1_mg_ml	Treatment	0.801	20200824	5
803377	D6	0.1_mg_ml	Treatment	1.276	20200824	5
803377	D7	0.1_mg_ml	Treatment	1.309	20200824	5
803376	C2	1_mg_ml	Treatment	0.496	20200824	5
803376	C3	1_mg_ml	Treatment	0.535	20200824	5
803376	C6	0.1_mg_ml	Treatment	0.641	20200824	5
803376	C7	0.1_mg_ml	Treatment	0.879	20200824	5
803393	B4	1_mg_ml	Treatment	0.461	20200824	5
803393	B5	1_mg_ml	Treatment	0.463	20200824	5
803393	B8	0.1_mg_ml	Treatment	0.591	20200824	5
803393	B9	0.1_mg_ml	Treatment	1.199	20200824	5
Y4761	C10	0.005_mg_ml	Positive_Control	0.199	20200824	5
Y4761	C11	0.005_mg_ml	Positive_Control	0.2	20200824	5
803391	G2	1_mg_ml	Treatment	1.03	20200824	5
803391	G3	1_mg_ml	Treatment	0.662	20200824	5
803391	G6	0.1_mg_ml	Treatment	1.279	20200824	5
803391	G7	0.1_mg_ml	Treatment	0.629	20200824	5
803390	F2	1_mg_ml	Treatment	0.579	20200824	5
803390	F3	1_mg_ml	Treatment	0.635	20200824	5
803390	F6	0.1_mg_ml	Treatment	1.322	20200824	5
803390	F7	0.1_mg_ml	Treatment	1.325	20200824	5
803379	E2	1_mg_ml	Treatment	0.835	20200824	5
803379	E3	1_mg_ml	Treatment	1.273	20200824	5
803379	E6	0.1_mg_ml	Treatment	1.046	20200824	5
803379	E7	0.1_mg_ml	Treatment	1.129	20200824	5
803395	C4	1_mg_ml	Treatment	0.556	20200824	5
803395	C5	1_mg_ml	Treatment	0.703	20200824	5
803395	C8	0.1_mg_ml	Treatment	1.039	20200824	5
803395	C9	0.1_mg_ml	Treatment	0.722	20200824	5
803398	D4	1_mg_ml	Treatment	1.091	20200824	5
803398	D5	1_mg_ml	Treatment	0.841	20200824	5
803398	D8	0.1_mg_ml	Treatment	1.011	20200824	5
803398	D9	0.1_mg_ml	Treatment	0.995	20200824	5
803405	G4	1_mg_ml	Treatment	0.591	20200824	5
803405	G5	1_mg_ml	Treatment	0.833	20200824	5
803405	G8	0.1_mg_ml	Treatment	0.783	20200824	5
803405	G9	0.1_mg_ml	Treatment	0.729	20200824	5
PMB	B10	0.5_mg_ml	Positive_Control	0.192	20200824	5
PMB	B11	0.5_mg_ml	Positive_Control	0.194	20200824	5
L_cre_BM7	D10	None	Negative_Control	0.775	20200824	5
L_cre_BM7	D11	None	Negative_Control	1.165	20200824	5
L_cre_BM7	E10	None	Negative_Control	1.319	20200824	5
L_cre_BM7	E11	None	Negative_Control	1.333	20200824	5
L_cre_BM7	F10	None	Negative_Control	1.258	20200824	5
L_cre_BM7	F11	None	Negative_Control	1.302	20200824	5
803401	E4	1_mg_ml	Treatment	0.815	20200824	5
803401	E5	1_mg_ml	Treatment	0.792	20200824	5
803401	E8	0.1_mg_ml	Treatment	1.203	20200824	5
803401	E9	0.1_mg_ml	Treatment	1.271	20200824	5
BM7_only	G10	None	Blank	0.174	20200824	5
BM7_only	G11	None	Blank	0.182	20200824	5
731163	F4	1_mg_ml	Treatment	0.403	20200824	5
731163	F5	1_mg_ml	Treatment	0.604	20200824	5
731163	F8	0.1_mg_ml	Treatment	1.331	20200824	5
731163	F9	0.1_mg_ml	Treatment	1.303	20200824	5
803375	B2	1_mg_ml	Treatment	1.129	20200825	6
803375	B3	1_mg_ml	Treatment	1.129	20200825	6
803375	B6	0.1_mg_ml	Treatment	1.29	20200825	6
803375	B7	0.1_mg_ml	Treatment	1.471	20200825	6
803377	D2	1_mg_ml	Treatment	0.577	20200825	6
803377	D3	1_mg_ml	Treatment	0.814	20200825	6
803377	D6	0.1_mg_ml	Treatment	1.38	20200825	6
803377	D7	0.1_mg_ml	Treatment	1.442	20200825	6
803376	C2	1_mg_ml	Treatment	0.54	20200825	6
803376	C3	1_mg_ml	Treatment	0.588	20200825	6
803376	C6	0.1_mg_ml	Treatment	0.613	20200825	6
803376	C7	0.1_mg_ml	Treatment	1.126	20200825	6
803393	B4	1_mg_ml	Treatment	0.633	20200825	6
803393	B5	1_mg_ml	Treatment	0.633	20200825	6
803393	B8	0.1_mg_ml	Treatment	0.585	20200825	6
803393	B9	0.1_mg_ml	Treatment	1.298	20200825	6
Y4761	C10	0.005_mg_ml	Positive_Control	0.194	20200825	6
Y4761	C11	0.005_mg_ml	Positive_Control	0.199	20200825	6
803391	G2	1_mg_ml	Treatment	1.302	20200825	6
803391	G3	1_mg_ml	Treatment	0.783	20200825	6
803391	G6	0.1_mg_ml	Treatment	1.398	20200825	6
803391	G7	0.1_mg_ml	Treatment	0.793	20200825	6
803390	F2	1_mg_ml	Treatment	0.697	20200825	6
803390	F3	1_mg_ml	Treatment	0.73	20200825	6
803390	F6	0.1_mg_ml	Treatment	1.445	20200825	6
803390	F7	0.1_mg_ml	Treatment	1.442	20200825	6
803379	E2	1_mg_ml	Treatment	0.847	20200825	6
803379	E3	1_mg_ml	Treatment	1.282	20200825	6
803379	E6	0.1_mg_ml	Treatment	1.196	20200825	6
803379	E7	0.1_mg_ml	Treatment	1.251	20200825	6
803395	C4	1_mg_ml	Treatment	0.569	20200825	6
803395	C5	1_mg_ml	Treatment	0.738	20200825	6
803395	C8	0.1_mg_ml	Treatment	1.095	20200825	6
803395	C9	0.1_mg_ml	Treatment	0.883	20200825	6
803398	D4	1_mg_ml	Treatment	1.193	20200825	6
803398	D5	1_mg_ml	Treatment	0.93	20200825	6
803398	D8	0.1_mg_ml	Treatment	1.288	20200825	6
803398	D9	0.1_mg_ml	Treatment	1.301	20200825	6
803405	G4	1_mg_ml	Treatment	0.816	20200825	6
803405	G5	1_mg_ml	Treatment	0.906	20200825	6
803405	G8	0.1_mg_ml	Treatment	0.874	20200825	6
803405	G9	0.1_mg_ml	Treatment	0.721	20200825	6
PMB	B10	0.5_mg_ml	Positive_Control	0.191	20200825	6
PMB	B11	0.5_mg_ml	Positive_Control	0.194	20200825	6
L_cre_BM7	D10	None	Negative_Control	1.131	20200825	6
L_cre_BM7	D11	None	Negative_Control	1.321	20200825	6
L_cre_BM7	E10	None	Negative_Control	1.47	20200825	6
L_cre_BM7	E11	None	Negative_Control	1.46	20200825	6
L_cre_BM7	F10	None	Negative_Control	1.413	20200825	6
L_cre_BM7	F11	None	Negative_Control	1.43	20200825	6
803401	E4	1_mg_ml	Treatment	0.718	20200825	6
803401	E5	1_mg_ml	Treatment	0.78	20200825	6
803401	E8	0.1_mg_ml	Treatment	1.3	20200825	6
803401	E9	0.1_mg_ml	Treatment	1.403	20200825	6
BM7_only	G10	None	Blank	0.174	20200825	6
BM7_only	G11	None	Blank	0.182	20200825	6
731163	F4	1_mg_ml	Treatment	0.548	20200825	6
731163	F5	1_mg_ml	Treatment	0.797	20200825	6
731163	F8	0.1_mg_ml	Treatment	1.449	20200825	6
731163	F9	0.1_mg_ml	Treatment	1.401	20200825	6
803375	B2	1_mg_ml	Treatment	1.061	20200826	7
803375	B3	1_mg_ml	Treatment	1.364	20200826	7
803375	B6	0.1_mg_ml	Treatment	1.223	20200826	7
803375	B7	0.1_mg_ml	Treatment	1.503	20200826	7
803377	D2	1_mg_ml	Treatment	0.603	20200826	7
803377	D3	1_mg_ml	Treatment	0.792	20200826	7
803377	D6	0.1_mg_ml	Treatment	1.424	20200826	7
803377	D7	0.1_mg_ml	Treatment	1.509	20200826	7
803376	C2	1_mg_ml	Treatment	0.566	20200826	7
803376	C3	1_mg_ml	Treatment	0.62	20200826	7
803376	C6	0.1_mg_ml	Treatment	0.626	20200826	7
803376	C7	0.1_mg_ml	Treatment	1.151	20200826	7
803393	B4	1_mg_ml	Treatment	0.703	20200826	7
803393	B5	1_mg_ml	Treatment	0.806	20200826	7
803393	B8	0.1_mg_ml	Treatment	0.599	20200826	7
803393	B9	0.1_mg_ml	Treatment	1.219	20200826	7
Y4761	C10	0.005_mg_ml	Positive_Control	0.193	20200826	7
Y4761	C11	0.005_mg_ml	Positive_Control	0.198	20200826	7
803391	G2	1_mg_ml	Treatment	1.42	20200826	7
803391	G3	1_mg_ml	Treatment	0.8	20200826	7
803391	G6	0.1_mg_ml	Treatment	1.494	20200826	7
803391	G7	0.1_mg_ml	Treatment	0.833	20200826	7
803390	F2	1_mg_ml	Treatment	0.681	20200826	7
803390	F3	1_mg_ml	Treatment	0.717	20200826	7
803390	F6	0.1_mg_ml	Treatment	1.476	20200826	7
803390	F7	0.1_mg_ml	Treatment	1.472	20200826	7
803379	E2	1_mg_ml	Treatment	0.87	20200826	7
803379	E3	1_mg_ml	Treatment	1.289	20200826	7
803379	E6	0.1_mg_ml	Treatment	1.193	20200826	7
803379	E7	0.1_mg_ml	Treatment	1.285	20200826	7
803395	C4	1_mg_ml	Treatment	0.62	20200826	7
803395	C5	1_mg_ml	Treatment	0.777	20200826	7
803395	C8	0.1_mg_ml	Treatment	1.099	20200826	7
803395	C9	0.1_mg_ml	Treatment	0.865	20200826	7
803398	D4	1_mg_ml	Treatment	1.378	20200826	7
803398	D5	1_mg_ml	Treatment	0.907	20200826	7
803398	D8	0.1_mg_ml	Treatment	1.393	20200826	7
803398	D9	0.1_mg_ml	Treatment	1.426	20200826	7
803405	G4	1_mg_ml	Treatment	0.904	20200826	7
803405	G5	1_mg_ml	Treatment	0.941	20200826	7
