Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
L_cre_BM7	F11	None	Negative_Control	0.181	20200825	1
BM7_only	G10	None	Blank	0.17	20200825	1
BM7_only	G11	None	Blank	0.171	20200825	1
803510	C4	1_mg_ml	Treatment	0.393	20200825	1
803510	C5	1_mg_ml	Treatment	0.379	20200825	1
803510	C8	0.1_mg_ml	Treatment	0.203	20200825	1
803510	C9	0.1_mg_ml	Treatment	0.211	20200825	1
803514	G4	1_mg_ml	Treatment	1.264	20200825	1
803514	G5	1_mg_ml	Treatment	1.277	20200825	1
803514	G8	0.1_mg_ml	Treatment	0.201	20200825	1
803514	G9	0.1_mg_ml	Treatment	0.207	20200825	1
803511	D4	1_mg_ml	Treatment	0.376	20200826	2
803511	D5	1_mg_ml	Treatment	0.377	20200826	2
803511	D8	0.1_mg_ml	Treatment	0.208	20200826	2
803511	D9	0.1_mg_ml	Treatment	0.244	20200826	2
803503	B2	1_mg_ml	Treatment	0.183	20200826	2
803503	B3	1_mg_ml	Treatment	0.185	20200826	2
803503	B6	0.1_mg_ml	Treatment	0.177	20200826	2
803503	B7	0.1_mg_ml	Treatment	0.182	20200826	2
803513	F4	1_mg_ml	Treatment	0.202	20200826	2
803513	F5	1_mg_ml	Treatment	0.202	20200826	2
803513	F8	0.1_mg_ml	Treatment	0.175	20200826	2
803513	F9	0.1_mg_ml	Treatment	0.185	20200826	2
803512	E4	1_mg_ml	Treatment	0.346	20200826	2
803512	E5	1_mg_ml	Treatment	0.316	20200826	2
803512	E8	0.1_mg_ml	Treatment	0.175	20200826	2
803512	E9	0.1_mg_ml	Treatment	0.172	20200826	2
803506	E2	1_mg_ml	Treatment	0.63	20200826	2
803506	E3	1_mg_ml	Treatment	0.581	20200826	2
803506	E6	0.1_mg_ml	Treatment	0.169	20200826	2
803506	E7	0.1_mg_ml	Treatment	0.175	20200826	2
803507	F2	1_mg_ml	Treatment	0.378	20200826	2
803507	F3	1_mg_ml	Treatment	0.282	20200826	2
803507	F6	0.1_mg_ml	Treatment	0.184	20200826	2
803507	F7	0.1_mg_ml	Treatment	0.191	20200826	2
803504	C2	1_mg_ml	Treatment	0.213	20200826	2
803504	C3	1_mg_ml	Treatment	0.218	20200826	2
803504	C6	0.1_mg_ml	Treatment	0.174	20200826	2
803504	C7	0.1_mg_ml	Treatment	0.179	20200826	2
803505	D2	1_mg_ml	Treatment	0.195	20200826	2
803505	D3	1_mg_ml	Treatment	0.183	20200826	2
803505	D6	0.1_mg_ml	Treatment	0.166	20200826	2
803505	D7	0.1_mg_ml	Treatment	0.175	20200826	2
803508	G2	1_mg_ml	Treatment	0.174	20200826	2
803508	G3	1_mg_ml	Treatment	0.179	20200826	2
803508	G6	0.1_mg_ml	Treatment	0.174	20200826	2
803508	G7	0.1_mg_ml	Treatment	0.181	20200826	2
803509	B4	1_mg_ml	Treatment	0.406	20200826	2
803509	B5	1_mg_ml	Treatment	0.449	20200826	2
803509	B8	0.1_mg_ml	Treatment	0.202	20200826	2
803509	B9	0.1_mg_ml	Treatment	0.21	20200826	2
Y4761	C10	0.005_mg_ml	Positive_Control	0.186	20200826	2
Y4761	C11	0.005_mg_ml	Positive_Control	0.184	20200826	2
PMB	B10	0.5_mg_ml	Positive_Control	0.18	20200826	2
PMB	B11	0.5_mg_ml	Positive_Control	0.182	20200826	2
L_cre_BM7	D10	None	Negative_Control	0.188	20200826	2
L_cre_BM7	D11	None	Negative_Control	0.192	20200826	2
L_cre_BM7	E10	None	Negative_Control	0.181	20200826	2
L_cre_BM7	E11	None	Negative_Control	0.185	20200826	2
L_cre_BM7	F10	None	Negative_Control	0.179	20200826	2
L_cre_BM7	F11	None	Negative_Control	0.189	20200826	2
BM7_only	G10	None	Blank	0.171	20200826	2
BM7_only	G11	None	Blank	0.171	20200826	2
803510	C4	1_mg_ml	Treatment	0.43	20200826	2
803510	C5	1_mg_ml	Treatment	0.412	20200826	2
803510	C8	0.1_mg_ml	Treatment	0.222	20200826	2
803510	C9	0.1_mg_ml	Treatment	0.227	20200826	2
803514	G4	1_mg_ml	Treatment	1.31	20200826	2
803514	G5	1_mg_ml	Treatment	1.315	20200826	2
803514	G8	0.1_mg_ml	Treatment	0.211	20200826	2
803514	G9	0.1_mg_ml	Treatment	0.238	20200826	2
803511	D4	1_mg_ml	Treatment	0.412	20200827	3
803511	D5	1_mg_ml	Treatment	0.423	20200827	3
803511	D8	0.1_mg_ml	Treatment	0.235	20200827	3
803511	D9	0.1_mg_ml	Treatment	0.274	20200827	3
803503	B2	1_mg_ml	Treatment	0.199	20200827	3
803503	B3	1_mg_ml	Treatment	0.202	20200827	3
803503	B6	0.1_mg_ml	Treatment	0.193	20200827	3
803503	B7	0.1_mg_ml	Treatment	0.198	20200827	3
803513	F4	1_mg_ml	Treatment	0.223	20200827	3
803513	F5	1_mg_ml	Treatment	0.223	20200827	3
803513	F8	0.1_mg_ml	Treatment	0.24	20200827	3
803513	F9	0.1_mg_ml	Treatment	0.233	20200827	3
803512	E4	1_mg_ml	Treatment	0.371	20200827	3
803512	E5	1_mg_ml	Treatment	0.331	20200827	3
803512	E8	0.1_mg_ml	Treatment	0.214	20200827	3
803512	E9	0.1_mg_ml	Treatment	0.191	20200827	3
803506	E2	1_mg_ml	Treatment	0.637	20200827	3
803506	E3	1_mg_ml	Treatment	0.591	20200827	3
803506	E6	0.1_mg_ml	Treatment	0.201	20200827	3
803506	E7	0.1_mg_ml	Treatment	0.194	20200827	3
803507	F2	1_mg_ml	Treatment	0.434	20200827	3
803507	F3	1_mg_ml	Treatment	0.297	20200827	3
803507	F6	0.1_mg_ml	Treatment	0.212	20200827	3
803507	F7	0.1_mg_ml	Treatment	0.213	20200827	3
803504	C2	1_mg_ml	Treatment	0.23	20200827	3
803504	C3	1_mg_ml	Treatment	0.236	20200827	3
803504	C6	0.1_mg_ml	Treatment	0.194	20200827	3
803504	C7	0.1_mg_ml	Treatment	0.2	20200827	3
803505	D2	1_mg_ml	Treatment	0.209	20200827	3
803505	D3	1_mg_ml	Treatment	0.198	20200827	3
803505	D6	0.1_mg_ml	Treatment	0.197	20200827	3
803505	D7	0.1_mg_ml	Treatment	0.216	20200827	3
803508	G2	1_mg_ml	Treatment	0.186	20200827	3
803508	G3	1_mg_ml	Treatment	0.194	20200827	3
803508	G6	0.1_mg_ml	Treatment	0.192	20200827	3
803508	G7	0.1_mg_ml	Treatment	0.202	20200827	3
803509	B4	1_mg_ml	Treatment	0.425	20200827	3
803509	B5	1_mg_ml	Treatment	0.472	20200827	3
803509	B8	0.1_mg_ml	Treatment	0.232	20200827	3
803509	B9	0.1_mg_ml	Treatment	0.237	20200827	3
Y4761	C10	0.005_mg_ml	Positive_Control	0.185	20200827	3
Y4761	C11	0.005_mg_ml	Positive_Control	0.184	20200827	3
PMB	B10	0.5_mg_ml	Positive_Control	0.181	20200827	3
PMB	B11	0.5_mg_ml	Positive_Control	0.183	20200827	3
L_cre_BM7	D10	None	Negative_Control	0.212	20200827	3
L_cre_BM7	D11	None	Negative_Control	0.207	20200827	3
L_cre_BM7	E10	None	Negative_Control	0.196	20200827	3
L_cre_BM7	E11	None	Negative_Control	0.199	20200827	3
L_cre_BM7	F10	None	Negative_Control	0.198	20200827	3
L_cre_BM7	F11	None	Negative_Control	0.205	20200827	3
BM7_only	G10	None	Blank	0.172	20200827	3
BM7_only	G11	None	Blank	0.171	20200827	3
803510	C4	1_mg_ml	Treatment	0.454	20200827	3
803510	C5	1_mg_ml	Treatment	0.441	20200827	3
803510	C8	0.1_mg_ml	Treatment	0.243	20200827	3
803510	C9	0.1_mg_ml	Treatment	0.241	20200827	3
803514	G4	1_mg_ml	Treatment	1.341	20200827	3
803514	G5	1_mg_ml	Treatment	1.33	20200827	3
803514	G8	0.1_mg_ml	Treatment	0.236	20200827	3
803514	G9	0.1_mg_ml	Treatment	0.283	20200827	3
803511	D4	1_mg_ml	Treatment	0.489	20200828	4
803511	D5	1_mg_ml	Treatment	0.485	20200828	4
803511	D8	0.1_mg_ml	Treatment	0.282	20200828	4
803511	D9	0.1_mg_ml	Treatment	0.315	20200828	4
803503	B2	1_mg_ml	Treatment	0.234	20200828	4
803503	B3	1_mg_ml	Treatment	0.276	20200828	4
803503	B6	0.1_mg_ml	Treatment	0.255	20200828	4
803503	B7	0.1_mg_ml	Treatment	0.288	20200828	4
803513	F4	1_mg_ml	Treatment	0.286	20200828	4
803513	F5	1_mg_ml	Treatment	0.279	20200828	4
803513	F8	0.1_mg_ml	Treatment	0.393	20200828	4
803513	F9	0.1_mg_ml	Treatment	0.383	20200828	4
803512	E4	1_mg_ml	Treatment	0.41	20200828	4
803512	E5	1_mg_ml	Treatment	0.35	20200828	4
803512	E8	0.1_mg_ml	Treatment	0.375	20200828	4
803512	E9	0.1_mg_ml	Treatment	0.313	20200828	4
803506	E2	1_mg_ml	Treatment	0.648	20200828	4
803506	E3	1_mg_ml	Treatment	0.606	20200828	4
803506	E6	0.1_mg_ml	Treatment	0.32	20200828	4
803506	E7	0.1_mg_ml	Treatment	0.336	20200828	4
803507	F2	1_mg_ml	Treatment	0.514	20200828	4
803507	F3	1_mg_ml	Treatment	0.354	20200828	4
803507	F6	0.1_mg_ml	Treatment	0.259	20200828	4
803507	F7	0.1_mg_ml	Treatment	0.265	20200828	4
803504	C2	1_mg_ml	Treatment	0.273	20200828	4
803504	C3	1_mg_ml	Treatment	0.282	20200828	4
803504	C6	0.1_mg_ml	Treatment	0.252	20200828	4
803504	C7	0.1_mg_ml	Treatment	0.277	20200828	4
803505	D2	1_mg_ml	Treatment	0.245	20200828	4
803505	D3	1_mg_ml	Treatment	0.267	20200828	4
803505	D6	0.1_mg_ml	Treatment	0.313	20200828	4
803505	D7	0.1_mg_ml	Treatment	0.344	20200828	4
803508	G2	1_mg_ml	Treatment	0.22	20200828	4
803508	G3	1_mg_ml	Treatment	0.224	20200828	4
803508	G6	0.1_mg_ml	Treatment	0.239	20200828	4
803508	G7	0.1_mg_ml	Treatment	0.253	20200828	4
803509	B4	1_mg_ml	Treatment	0.474	20200828	4
803509	B5	1_mg_ml	Treatment	0.518	20200828	4
803509	B8	0.1_mg_ml	Treatment	0.283	20200828	4
803509	B9	0.1_mg_ml	Treatment	0.294	20200828	4
Y4761	C10	0.005_mg_ml	Positive_Control	0.186	20200828	4
Y4761	C11	0.005_mg_ml	Positive_Control	0.185	20200828	4
PMB	B10	0.5_mg_ml	Positive_Control	0.182	20200828	4
PMB	B11	0.5_mg_ml	Positive_Control	0.184	20200828	4
L_cre_BM7	D10	None	Negative_Control	0.309	20200828	4
L_cre_BM7	D11	None	Negative_Control	0.241	20200828	4
L_cre_BM7	E10	None	Negative_Control	0.287	20200828	4
L_cre_BM7	E11	None	Negative_Control	0.275	20200828	4
L_cre_BM7	F10	None	Negative_Control	0.283	20200828	4
L_cre_BM7	F11	None	Negative_Control	0.27	20200828	4
BM7_only	G10	None	Blank	0.173	20200828	4
BM7_only	G11	None	Blank	0.172	20200828	4
803510	C4	1_mg_ml	Treatment	0.498	20200828	4
803510	C5	1_mg_ml	Treatment	0.477	20200828	4
803510	C8	0.1_mg_ml	Treatment	0.288	20200828	4
803510	C9	0.1_mg_ml	Treatment	0.289	20200828	4
803514	G4	1_mg_ml	Treatment	1.377	20200828	4
803514	G5	1_mg_ml	Treatment	1.376	20200828	4
803514	G8	0.1_mg_ml	Treatment	0.281	20200828	4
803514	G9	0.1_mg_ml	Treatment	0.332	20200828	4
803511	D4	1_mg_ml	Treatment	0.565	20200829	5
803511	D5	1_mg_ml	Treatment	0.587	20200829	5
803511	D8	0.1_mg_ml	Treatment	0.467	20200829	5
803511	D9	0.1_mg_ml	Treatment	0.504	20200829	5
803503	B2	1_mg_ml	Treatment	0.318	20200829	5
803503	B3	1_mg_ml	Treatment	0.429	20200829	5
803503	B6	0.1_mg_ml	Treatment	0.571	20200829	5
803503	B7	0.1_mg_ml	Treatment	0.595	20200829	5
803513	F4	1_mg_ml	Treatment	0.48	20200829	5
803513	F5	1_mg_ml	Treatment	0.485	20200829	5
803513	F8	0.1_mg_ml	Treatment	0.7	20200829	5
803513	F9	0.1_mg_ml	Treatment	0.705	20200829	5
803512	E4	1_mg_ml	Treatment	0.483	20200829	5
803512	E5	1_mg_ml	Treatment	0.402	20200829	5
803512	E8	0.1_mg_ml	Treatment	0.707	20200829	5
803512	E9	0.1_mg_ml	Treatment	0.642	20200829	5
803506	E2	1_mg_ml	Treatment	0.666	20200829	5
803506	E3	1_mg_ml	Treatment	0.617	20200829	5
803506	E6	0.1_mg_ml	Treatment	0.702	20200829	5
803506	E7	0.1_mg_ml	Treatment	0.701	20200829	5
803507	F2	1_mg_ml	Treatment	0.529	20200829	5
803507	F3	1_mg_ml	Treatment	0.415	20200829	5
803507	F6	0.1_mg_ml	Treatment	0.421	20200829	5
803507	F7	0.1_mg_ml	Treatment	0.439	20200829	5
803504	C2	1_mg_ml	Treatment	0.384	20200829	5
803504	C3	1_mg_ml	Treatment	0.412	20200829	5
803504	C6	0.1_mg_ml	Treatment	0.646	20200829	5
803504	C7	0.1_mg_ml	Treatment	0.669	20200829	5
803505	D2	1_mg_ml	Treatment	0.314	20200829	5
803505	D3	1_mg_ml	Treatment	0.442	20200829	5
803505	D6	0.1_mg_ml	Treatment	0.643	20200829	5
803505	D7	0.1_mg_ml	Treatment	0.662	20200829	5
803508	G2	1_mg_ml	Treatment	0.279	20200829	5
803508	G3	1_mg_ml	Treatment	0.285	20200829	5
803508	G6	0.1_mg_ml	Treatment	0.419	20200829	5
803508	G7	0.1_mg_ml	Treatment	0.423	20200829	5
803509	B4	1_mg_ml	Treatment	0.643	20200829	5
803509	B5	1_mg_ml	Treatment	0.674	20200829	5
803509	B8	0.1_mg_ml	Treatment	0.457	20200829	5
803509	B9	0.1_mg_ml	Treatment	0.472	20200829	5
Y4761	C10	0.005_mg_ml	Positive_Control	0.186	20200829	5
Y4761	C11	0.005_mg_ml	Positive_Control	0.185	20200829	5
PMB	B10	0.5_mg_ml	Positive_Control	0.181	20200829	5
PMB	B11	0.5_mg_ml	Positive_Control	0.183	20200829	5
L_cre_BM7	D10	None	Negative_Control	0.584	20200829	5
L_cre_BM7	D11	None	Negative_Control	0.408	20200829	5
L_cre_BM7	E10	None	Negative_Control	0.583	20200829	5
L_cre_BM7	E11	None	Negative_Control	0.534	20200829	5
L_cre_BM7	F10	None	Negative_Control	0.529	20200829	5
L_cre_BM7	F11	None	Negative_Control	0.495	20200829	5
BM7_only	G10	None	Blank	0.173	20200829	5
BM7_only	G11	None	Blank	0.172	20200829	5
803510	C4	1_mg_ml	Treatment	0.54	20200829	5
803510	C5	1_mg_ml	Treatment	0.519	20200829	5
803510	C8	0.1_mg_ml	Treatment	0.454	20200829	5
803510	C9	0.1_mg_ml	Treatment	0.457	20200829	5
803514	G4	1_mg_ml	Treatment	1.448	20200829	5
803514	G5	1_mg_ml	Treatment	1.428	20200829	5
803514	G8	0.1_mg_ml	Treatment	0.446	20200829	5
803514	G9	0.1_mg_ml	Treatment	0.487	20200829	5
803511	D4	1_mg_ml	Treatment	0.626	20200830	6
803511	D5	1_mg_ml	Treatment	0.663	20200830	6
803511	D8	0.1_mg_ml	Treatment	0.68	20200830	6
803511	D9	0.1_mg_ml	Treatment	0.735	20200830	6
803503	B2	1_mg_ml	Treatment	0.371	20200830	6
803503	B3	1_mg_ml	Treatment	0.392	20200830	6
803503	B6	0.1_mg_ml	Treatment	0.917	20200830	6
803503	B7	0.1_mg_ml	Treatment	0.941	20200830	6
803513	F4	1_mg_ml	Treatment	0.774	20200830	6
803513	F5	1_mg_ml	Treatment	0.794	20200830	6
803513	F8	0.1_mg_ml	Treatment	1.073	20200830	6
803513	F9	0.1_mg_ml	Treatment	1.075	20200830	6
803512	E4	1_mg_ml	Treatment	0.518	20200830	6
803512	E5	1_mg_ml	Treatment	0.468	20200830	6
803512	E8	0.1_mg_ml	Treatment	1.068	20200830	6
803512	E9	0.1_mg_ml	Treatment	0.956	20200830	6
803506	E2	1_mg_ml	Treatment	0.675	20200830	6
803506	E3	1_mg_ml	Treatment	0.63	20200830	6
803506	E6	0.1_mg_ml	Treatment	1.095	20200830	6
803506	E7	0.1_mg_ml	Treatment	1.099	20200830	6
803507	F2	1_mg_ml	Treatment	0.594	20200830	6
803507	F3	1_mg_ml	Treatment	0.453	20200830	6
803507	F6	0.1_mg_ml	Treatment	0.622	20200830	6
803507	F7	0.1_mg_ml	Treatment	0.63	20200830	6
803504	C2	1_mg_ml	Treatment	0.473	20200830	6
803504	C3	1_mg_ml	Treatment	0.492	20200830	6
803504	C6	0.1_mg_ml	Treatment	1.04	20200830	6
803504	C7	0.1_mg_ml	Treatment	1.022	20200830	6
803505	D2	1_mg_ml	Treatment	0.354	20200830	6
803505	D3	1_mg_ml	Treatment	0.492	20200830	6
803505	D6	0.1_mg_ml	Treatment	0.956	20200830	6
803505	D7	0.1_mg_ml	Treatment	0.996	20200830	6
803508	G2	1_mg_ml	Treatment	0.304	20200830	6
803508	G3	1_mg_ml	Treatment	0.322	20200830	6
803508	G6	0.1_mg_ml	Treatment	0.666	20200830	6
803508	G7	0.1_mg_ml	Treatment	0.767	20200830	6
803509	B4	1_mg_ml	Treatment	0.835	20200830	6
803509	B5	1_mg_ml	Treatment	0.868	20200830	6
803509	B8	0.1_mg_ml	Treatment	0.742	20200830	6
803509	B9	0.1_mg_ml	Treatment	0.709	20200830	6
Y4761	C10	0.005_mg_ml	Positive_Control	0.186	20200830	6
Y4761	C11	0.005_mg_ml	Positive_Control	0.185	20200830	6
PMB	B10	0.5_mg_ml	Positive_Control	0.182	20200830	6
PMB	B11	0.5_mg_ml	Positive_Control	0.183	20200830	6
L_cre_BM7	D10	None	Negative_Control	0.919	20200830	6
L_cre_BM7	D11	None	Negative_Control	0.608	20200830	6
L_cre_BM7	E10	None	Negative_Control	0.943	20200830	6
L_cre_BM7	E11	None	Negative_Control	0.767	20200830	6
L_cre_BM7	F10	None	Negative_Control	0.802	20200830	6
L_cre_BM7	F11	None	Negative_Control	0.679	20200830	6
BM7_only	G10	None	Blank	0.173	20200830	6
BM7_only	G11	None	Blank	0.172	20200830	6
803510	C4	1_mg_ml	Treatment	0.588	20200830	6
803510	C5	1_mg_ml	Treatment	0.581	20200830	6
803510	C8	0.1_mg_ml	Treatment	0.657	20200830	6
803510	C9	0.1_mg_ml	Treatment	0.667	20200830	6
803514	G4	1_mg_ml	Treatment	1.485	20200830	6
803514	G5	1_mg_ml	Treatment	1.487	20200830	6
803514	G8	0.1_mg_ml	Treatment	0.656	20200830	6
803514	G9	0.1_mg_ml	Treatment	0.721	20200830	6
803511	D4	1_mg_ml	Treatment	0.725	20200831	7
803511	D5	1_mg_ml	Treatment	0.814	20200831	7
803511	D8	0.1_mg_ml	Treatment	0.744	20200831	7
803511	D9	0.1_mg_ml	Treatment	0.764	20200831	7
803503	B2	1_mg_ml	Treatment	0.445	20200831	7
803503	B3	1_mg_ml	Treatment	0.485	20200831	7
803503	B6	0.1_mg_ml	Treatment	1.023	20200831	7
803503	B7	0.1_mg_ml	Treatment	1.075	20200831	7
803513	F4	1_mg_ml	Treatment	0.866	20200831	7
803513	F5	1_mg_ml	Treatment	0.891	20200831	7
803513	F8	0.1_mg_ml	Treatment	1.204	20200831	7
803513	F9	0.1_mg_ml	Treatment	1.185	20200831	7
803512	E4	1_mg_ml	Treatment	0.583	20200831	7
803512	E5	1_mg_ml	Treatment	0.512	20200831	7
803512	E8	0.1_mg_ml	Treatment	1.258	20200831	7
803512	E9	0.1_mg_ml	Treatment	1.051	20200831	7
803506	E2	1_mg_ml	Treatment	0.678	20200831	7
803506	E3	1_mg_ml	Treatment	0.634	20200831	7
803506	E6	0.1_mg_ml	Treatment	1.304	20200831	7
803506	E7	0.1_mg_ml	Treatment	1.249	20200831	7
803507	F2	1_mg_ml	Treatment	0.623	20200831	7
803507	F3	1_mg_ml	Treatment	0.487	20200831	7
803507	F6	0.1_mg_ml	Treatment	0.645	20200831	7
803507	F7	0.1_mg_ml	Treatment	0.653	20200831	7
803504	C2	1_mg_ml	Treatment	0.601	20200831	7
803504	C3	1_mg_ml	Treatment	0.611	20200831	7
803504	C6	0.1_mg_ml	Treatment	1.248	20200831	7
803504	C7	0.1_mg_ml	Treatment	1.254	20200831	7
803505	D2	1_mg_ml	Treatment	0.403	20200831	7
803505	D3	1_mg_ml	Treatment	0.539	20200831	7
803505	D6	0.1_mg_ml	Treatment	1.177	20200831	7
803505	D7	0.1_mg_ml	Treatment	1.17	20200831	7
803508	G2	1_mg_ml	Treatment	0.385	20200831	7
803508	G3	1_mg_ml	Treatment	0.395	20200831	7
803508	G6	0.1_mg_ml	Treatment	0.588	20200831	7
803508	G7	0.1_mg_ml	Treatment	0.598	20200831	7
803509	B4	1_mg_ml	Treatment	0.985	20200831	7
803509	B5	1_mg_ml	Treatment	0.979	20200831	7
803509	B8	0.1_mg_ml	Treatment	0.741	20200831	7
803509	B9	0.1_mg_ml	Treatment	0.733	20200831	7
