Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803612	D3	1_mg_ml	Treatment	0.774	20200905	1
803612	D6	0.1_mg_ml	Treatment	0.366	20200905	1
803612	D7	0.1_mg_ml	Treatment	0.371	20200905	1
803613	E2	1_mg_ml	Treatment	0.522	20200905	1
803613	E3	1_mg_ml	Treatment	0.514	20200905	1
803613	E6	0.1_mg_ml	Treatment	0.212	20200905	1
803613	E7	0.1_mg_ml	Treatment	0.245	20200905	1
803610	B2	1_mg_ml	Treatment	0.388	20200905	1
803610	B3	1_mg_ml	Treatment	0.4	20200905	1
803610	B6	0.1_mg_ml	Treatment	0.188	20200905	1
803610	B7	0.1_mg_ml	Treatment	0.187	20200905	1
803611	C2	1_mg_ml	Treatment	0.312	20200905	1
803611	C3	1_mg_ml	Treatment	0.336	20200905	1
803611	C6	0.1_mg_ml	Treatment	0.199	20200905	1
803611	C7	0.1_mg_ml	Treatment	0.188	20200905	1
803616	B4	1_mg_ml	Treatment	0.241	20200905	1
803616	B5	1_mg_ml	Treatment	0.25	20200905	1
803616	B8	0.1_mg_ml	Treatment	0.192	20200905	1
803616	B9	0.1_mg_ml	Treatment	0.205	20200905	1
803617	C4	1_mg_ml	Treatment	0.274	20200905	1
803617	C5	1_mg_ml	Treatment	0.273	20200905	1
803617	C8	0.1_mg_ml	Treatment	0.192	20200905	1
803617	C9	0.1_mg_ml	Treatment	0.211	20200905	1
803614	F2	1_mg_ml	Treatment	1.068	20200905	1
803614	F3	1_mg_ml	Treatment	1.081	20200905	1
803614	F6	0.1_mg_ml	Treatment	0.276	20200905	1
803614	F7	0.1_mg_ml	Treatment	0.236	20200905	1
803615	G2	1_mg_ml	Treatment	0.184	20200905	1
803615	G3	1_mg_ml	Treatment	0.187	20200905	1
803615	G6	0.1_mg_ml	Treatment	0.188	20200905	1
803615	G7	0.1_mg_ml	Treatment	0.193	20200905	1
803620	G4	1_mg_ml	Treatment	0.331	20200906	2
803620	G5	1_mg_ml	Treatment	0.334	20200906	2
803620	G8	0.1_mg_ml	Treatment	0.244	20200906	2
803620	G9	0.1_mg_ml	Treatment	0.231	20200906	2
L_cre_BM7	D10	None	Negative_Control	0.322	20200906	2
L_cre_BM7	D11	None	Negative_Control	0.241	20200906	2
L_cre_BM7	E10	None	Negative_Control	0.242	20200906	2
L_cre_BM7	E11	None	Negative_Control	0.245	20200906	2
L_cre_BM7	F10	None	Negative_Control	0.31	20200906	2
L_cre_BM7	F11	None	Negative_Control	0.245	20200906	2
Y4761	C10	0.005_mg_ml	Positive_Control	0.185	20200906	2
Y4761	C11	0.005_mg_ml	Positive_Control	0.187	20200906	2
BM7_only	G10	None	Blank	0.17	20200906	2
BM7_only	G11	None	Blank	0.168	20200906	2
803618	D4	1_mg_ml	Treatment	0.355	20200906	2
803618	D5	1_mg_ml	Treatment	0.488	20200906	2
803618	D8	0.1_mg_ml	Treatment	0.264	20200906	2
803618	D9	0.1_mg_ml	Treatment	0.277	20200906	2
803619	E4	1_mg_ml	Treatment	0.35	20200906	2
803619	E5	1_mg_ml	Treatment	0.356	20200906	2
803619	E8	0.1_mg_ml	Treatment	0.293	20200906	2
803619	E9	0.1_mg_ml	Treatment	0.223	20200906	2
PMB	B10	0.5_mg_ml	Positive_Control	0.183	20200906	2
PMB	B11	0.5_mg_ml	Positive_Control	0.183	20200906	2
731156	F4	1_mg_ml	Treatment	1.1	20200906	2
731156	F5	1_mg_ml	Treatment	1.291	20200906	2
731156	F8	0.1_mg_ml	Treatment	0.325	20200906	2
731156	F9	0.1_mg_ml	Treatment	0.373	20200906	2
803612	D2	1_mg_ml	Treatment	0.907	20200906	2
803612	D3	1_mg_ml	Treatment	0.821	20200906	2
803612	D6	0.1_mg_ml	Treatment	0.397	20200906	2
803612	D7	0.1_mg_ml	Treatment	0.411	20200906	2
803613	E2	1_mg_ml	Treatment	0.596	20200906	2
803613	E3	1_mg_ml	Treatment	0.582	20200906	2
803613	E6	0.1_mg_ml	Treatment	0.263	20200906	2
803613	E7	0.1_mg_ml	Treatment	0.269	20200906	2
803610	B2	1_mg_ml	Treatment	0.354	20200906	2
803610	B3	1_mg_ml	Treatment	0.371	20200906	2
803610	B6	0.1_mg_ml	Treatment	0.258	20200906	2
803610	B7	0.1_mg_ml	Treatment	0.252	20200906	2
803611	C2	1_mg_ml	Treatment	0.374	20200906	2
803611	C3	1_mg_ml	Treatment	0.425	20200906	2
803611	C6	0.1_mg_ml	Treatment	0.243	20200906	2
803611	C7	0.1_mg_ml	Treatment	0.232	20200906	2
803616	B4	1_mg_ml	Treatment	0.297	20200906	2
803616	B5	1_mg_ml	Treatment	0.309	20200906	2
803616	B8	0.1_mg_ml	Treatment	0.231	20200906	2
803616	B9	0.1_mg_ml	Treatment	0.249	20200906	2
803617	C4	1_mg_ml	Treatment	0.345	20200906	2
803617	C5	1_mg_ml	Treatment	0.334	20200906	2
803617	C8	0.1_mg_ml	Treatment	0.236	20200906	2
803617	C9	0.1_mg_ml	Treatment	0.26	20200906	2
803614	F2	1_mg_ml	Treatment	1.104	20200906	2
803614	F3	1_mg_ml	Treatment	1.472	20200906	2
803614	F6	0.1_mg_ml	Treatment	0.327	20200906	2
803614	F7	0.1_mg_ml	Treatment	0.358	20200906	2
803615	G2	1_mg_ml	Treatment	0.275	20200906	2
803615	G3	1_mg_ml	Treatment	0.222	20200906	2
803615	G6	0.1_mg_ml	Treatment	0.325	20200906	2
803615	G7	0.1_mg_ml	Treatment	0.343	20200906	2
803620	G4	1_mg_ml	Treatment	0.446	20200907	3
803620	G5	1_mg_ml	Treatment	0.472	20200907	3
803620	G8	0.1_mg_ml	Treatment	0.381	20200907	3
803620	G9	0.1_mg_ml	Treatment	0.329	20200907	3
L_cre_BM7	D10	None	Negative_Control	0.499	20200907	3
L_cre_BM7	D11	None	Negative_Control	0.388	20200907	3
L_cre_BM7	E10	None	Negative_Control	0.468	20200907	3
L_cre_BM7	E11	None	Negative_Control	0.475	20200907	3
L_cre_BM7	F10	None	Negative_Control	0.487	20200907	3
L_cre_BM7	F11	None	Negative_Control	0.445	20200907	3
Y4761	C10	0.005_mg_ml	Positive_Control	0.185	20200907	3
Y4761	C11	0.005_mg_ml	Positive_Control	0.187	20200907	3
BM7_only	G10	None	Blank	0.171	20200907	3
BM7_only	G11	None	Blank	0.169	20200907	3
803618	D4	1_mg_ml	Treatment	0.399	20200907	3
803618	D5	1_mg_ml	Treatment	0.522	20200907	3
803618	D8	0.1_mg_ml	Treatment	0.362	20200907	3
803618	D9	0.1_mg_ml	Treatment	0.373	20200907	3
803619	E4	1_mg_ml	Treatment	0.564	20200907	3
803619	E5	1_mg_ml	Treatment	0.575	20200907	3
803619	E8	0.1_mg_ml	Treatment	0.506	20200907	3
803619	E9	0.1_mg_ml	Treatment	0.436	20200907	3
PMB	B10	0.5_mg_ml	Positive_Control	0.184	20200907	3
PMB	B11	0.5_mg_ml	Positive_Control	0.184	20200907	3
731156	F4	1_mg_ml	Treatment	1.125	20200907	3
731156	F5	1_mg_ml	Treatment	1.334	20200907	3
731156	F8	0.1_mg_ml	Treatment	0.526	20200907	3
731156	F9	0.1_mg_ml	Treatment	0.548	20200907	3
803612	D2	1_mg_ml	Treatment	0.986	20200907	3
803612	D3	1_mg_ml	Treatment	0.912	20200907	3
803612	D6	0.1_mg_ml	Treatment	0.487	20200907	3
803612	D7	0.1_mg_ml	Treatment	0.514	20200907	3
803613	E2	1_mg_ml	Treatment	0.608	20200907	3
803613	E3	1_mg_ml	Treatment	0.657	20200907	3
803613	E6	0.1_mg_ml	Treatment	0.365	20200907	3
803613	E7	0.1_mg_ml	Treatment	0.381	20200907	3
803610	B2	1_mg_ml	Treatment	0.408	20200907	3
803610	B3	1_mg_ml	Treatment	0.446	20200907	3
803610	B6	0.1_mg_ml	Treatment	0.423	20200907	3
803610	B7	0.1_mg_ml	Treatment	0.4	20200907	3
803611	C2	1_mg_ml	Treatment	0.438	20200907	3
803611	C3	1_mg_ml	Treatment	0.433	20200907	3
803611	C6	0.1_mg_ml	Treatment	0.338	20200907	3
803611	C7	0.1_mg_ml	Treatment	0.322	20200907	3
803616	B4	1_mg_ml	Treatment	0.388	20200907	3
803616	B5	1_mg_ml	Treatment	0.384	20200907	3
803616	B8	0.1_mg_ml	Treatment	0.319	20200907	3
803616	B9	0.1_mg_ml	Treatment	0.344	20200907	3
803617	C4	1_mg_ml	Treatment	0.429	20200907	3
803617	C5	1_mg_ml	Treatment	0.442	20200907	3
803617	C8	0.1_mg_ml	Treatment	0.329	20200907	3
803617	C9	0.1_mg_ml	Treatment	0.357	20200907	3
803614	F2	1_mg_ml	Treatment	1.161	20200907	3
803614	F3	1_mg_ml	Treatment	1.586	20200907	3
803614	F6	0.1_mg_ml	Treatment	0.455	20200907	3
803614	F7	0.1_mg_ml	Treatment	0.857	20200907	3
803615	G2	1_mg_ml	Treatment	0.386	20200907	3
803615	G3	1_mg_ml	Treatment	0.314	20200907	3
803615	G6	0.1_mg_ml	Treatment	0.487	20200907	3
803615	G7	0.1_mg_ml	Treatment	0.517	20200907	3
803620	G4	1_mg_ml	Treatment	0.55	20200908	4
803620	G5	1_mg_ml	Treatment	0.594	20200908	4
803620	G8	0.1_mg_ml	Treatment	0.812	20200908	4
803620	G9	0.1_mg_ml	Treatment	0.568	20200908	4
L_cre_BM7	D10	None	Negative_Control	0.854	20200908	4
L_cre_BM7	D11	None	Negative_Control	0.697	20200908	4
L_cre_BM7	E10	None	Negative_Control	0.918	20200908	4
L_cre_BM7	E11	None	Negative_Control	0.881	20200908	4
L_cre_BM7	F10	None	Negative_Control	0.843	20200908	4
L_cre_BM7	F11	None	Negative_Control	0.833	20200908	4
Y4761	C10	0.005_mg_ml	Positive_Control	0.185	20200908	4
Y4761	C11	0.005_mg_ml	Positive_Control	0.188	20200908	4
BM7_only	G10	None	Blank	0.172	20200908	4
BM7_only	G11	None	Blank	0.17	20200908	4
803618	D4	1_mg_ml	Treatment	0.453	20200908	4
803618	D5	1_mg_ml	Treatment	0.575	20200908	4
803618	D8	0.1_mg_ml	Treatment	0.601	20200908	4
803618	D9	0.1_mg_ml	Treatment	0.646	20200908	4
803619	E4	1_mg_ml	Treatment	0.872	20200908	4
803619	E5	1_mg_ml	Treatment	0.887	20200908	4
803619	E8	0.1_mg_ml	Treatment	0.886	20200908	4
803619	E9	0.1_mg_ml	Treatment	0.833	20200908	4
PMB	B10	0.5_mg_ml	Positive_Control	0.184	20200908	4
PMB	B11	0.5_mg_ml	Positive_Control	0.184	20200908	4
731156	F4	1_mg_ml	Treatment	1.149	20200908	4
731156	F5	1_mg_ml	Treatment	1.372	20200908	4
731156	F8	0.1_mg_ml	Treatment	0.785	20200908	4
731156	F9	0.1_mg_ml	Treatment	0.867	20200908	4
803612	D2	1_mg_ml	Treatment	1.166	20200908	4
803612	D3	1_mg_ml	Treatment	1.093	20200908	4
803612	D6	0.1_mg_ml	Treatment	0.872	20200908	4
803612	D7	0.1_mg_ml	Treatment	0.882	20200908	4
803613	E2	1_mg_ml	Treatment	0.744	20200908	4
803613	E3	1_mg_ml	Treatment	0.768	20200908	4
803613	E6	0.1_mg_ml	Treatment	0.604	20200908	4
803613	E7	0.1_mg_ml	Treatment	0.617	20200908	4
803610	B2	1_mg_ml	Treatment	0.613	20200908	4
803610	B3	1_mg_ml	Treatment	0.716	20200908	4
803610	B6	0.1_mg_ml	Treatment	0.838	20200908	4
803610	B7	0.1_mg_ml	Treatment	0.789	20200908	4
803611	C2	1_mg_ml	Treatment	0.563	20200908	4
803611	C3	1_mg_ml	Treatment	0.538	20200908	4
803611	C6	0.1_mg_ml	Treatment	0.556	20200908	4
803611	C7	0.1_mg_ml	Treatment	0.526	20200908	4
803616	B4	1_mg_ml	Treatment	0.456	20200908	4
803616	B5	1_mg_ml	Treatment	0.447	20200908	4
803616	B8	0.1_mg_ml	Treatment	0.532	20200908	4
803616	B9	0.1_mg_ml	Treatment	0.571	20200908	4
803617	C4	1_mg_ml	Treatment	0.519	20200908	4
803617	C5	1_mg_ml	Treatment	0.56	20200908	4
803617	C8	0.1_mg_ml	Treatment	0.548	20200908	4
803617	C9	0.1_mg_ml	Treatment	0.605	20200908	4
803614	F2	1_mg_ml	Treatment	1.338	20200908	4
803614	F3	1_mg_ml	Treatment	1.671	20200908	4
803614	F6	0.1_mg_ml	Treatment	0.736	20200908	4
803614	F7	0.1_mg_ml	Treatment	1.129	20200908	4
803615	G2	1_mg_ml	Treatment	0.494	20200908	4
803615	G3	1_mg_ml	Treatment	0.5	20200908	4
803615	G6	0.1_mg_ml	Treatment	0.831	20200908	4
803615	G7	0.1_mg_ml	Treatment	0.867	20200908	4
803620	G4	1_mg_ml	Treatment	0.587	20200909	5
803620	G5	1_mg_ml	Treatment	0.66	20200909	5
803620	G8	0.1_mg_ml	Treatment	1.14	20200909	5
803620	G9	0.1_mg_ml	Treatment	0.657	20200909	5
L_cre_BM7	D10	None	Negative_Control	1.09	20200909	5
L_cre_BM7	D11	None	Negative_Control	0.803	20200909	5
L_cre_BM7	E10	None	Negative_Control	1.151	20200909	5
L_cre_BM7	E11	None	Negative_Control	1.088	20200909	5
L_cre_BM7	F10	None	Negative_Control	1.1	20200909	5
L_cre_BM7	F11	None	Negative_Control	1.006	20200909	5
Y4761	C10	0.005_mg_ml	Positive_Control	0.181	20200909	5
Y4761	C11	0.005_mg_ml	Positive_Control	0.183	20200909	5
BM7_only	G10	None	Blank	0.17	20200909	5
BM7_only	G11	None	Blank	0.17	20200909	5
803618	D4	1_mg_ml	Treatment	0.537	20200909	5
803618	D5	1_mg_ml	Treatment	0.643	20200909	5
803618	D8	0.1_mg_ml	Treatment	0.781	20200909	5
803618	D9	0.1_mg_ml	Treatment	0.74	20200909	5
803619	E4	1_mg_ml	Treatment	1.28	20200909	5
803619	E5	1_mg_ml	Treatment	1.283	20200909	5
803619	E8	0.1_mg_ml	Treatment	1.212	20200909	5
803619	E9	0.1_mg_ml	Treatment	1.043	20200909	5
PMB	B10	0.5_mg_ml	Positive_Control	0.182	20200909	5
PMB	B11	0.5_mg_ml	Positive_Control	0.18	20200909	5
731156	F4	1_mg_ml	Treatment	1.169	20200909	5
731156	F5	1_mg_ml	Treatment	1.39	20200909	5
731156	F8	0.1_mg_ml	Treatment	0.913	20200909	5
731156	F9	0.1_mg_ml	Treatment	0.868	20200909	5
803612	D2	1_mg_ml	Treatment	1.279	20200909	5
803612	D3	1_mg_ml	Treatment	1.242	20200909	5
803612	D6	0.1_mg_ml	Treatment	1.19	20200909	5
803612	D7	0.1_mg_ml	Treatment	1.314	20200909	5
803613	E2	1_mg_ml	Treatment	0.87	20200909	5
803613	E3	1_mg_ml	Treatment	0.842	20200909	5
803613	E6	0.1_mg_ml	Treatment	0.702	20200909	5
803613	E7	0.1_mg_ml	Treatment	0.712	20200909	5
803610	B2	1_mg_ml	Treatment	0.678	20200909	5
803610	B3	1_mg_ml	Treatment	0.993	20200909	5
803610	B6	0.1_mg_ml	Treatment	1.023	20200909	5
803610	B7	0.1_mg_ml	Treatment	1.122	20200909	5
803611	C2	1_mg_ml	Treatment	0.471	20200909	5
803611	C3	1_mg_ml	Treatment	0.609	20200909	5
803611	C6	0.1_mg_ml	Treatment	0.661	20200909	5
803611	C7	0.1_mg_ml	Treatment	0.621	20200909	5
803616	B4	1_mg_ml	Treatment	0.552	20200909	5
803616	B5	1_mg_ml	Treatment	0.494	20200909	5
803616	B8	0.1_mg_ml	Treatment	0.945	20200909	5
803616	B9	0.1_mg_ml	Treatment	0.638	20200909	5
803617	C4	1_mg_ml	Treatment	0.6	20200909	5
803617	C5	1_mg_ml	Treatment	1.001	20200909	5
803617	C8	0.1_mg_ml	Treatment	0.657	20200909	5
803617	C9	0.1_mg_ml	Treatment	0.721	20200909	5
803614	F2	1_mg_ml	Treatment	1.541	20200909	5
803614	F3	1_mg_ml	Treatment	1.654	20200909	5
803614	F6	0.1_mg_ml	Treatment	0.967	20200909	5
803614	F7	0.1_mg_ml	Treatment	1.253	20200909	5
803615	G2	1_mg_ml	Treatment	0.511	20200909	5
803615	G3	1_mg_ml	Treatment	0.679	20200909	5
803615	G6	0.1_mg_ml	Treatment	1.198	20200909	5
803615	G7	0.1_mg_ml	Treatment	1.231	20200909	5
803620	G4	1_mg_ml	Treatment	0.679	20200910	6
803620	G5	1_mg_ml	Treatment	0.601	20200910	6
803620	G8	0.1_mg_ml	Treatment	1.021	20200910	6
803620	G9	0.1_mg_ml	Treatment	0.591	20200910	6
L_cre_BM7	D10	None	Negative_Control	1.105	20200910	6
L_cre_BM7	D11	None	Negative_Control	0.752	20200910	6
L_cre_BM7	E10	None	Negative_Control	1.175	20200910	6
L_cre_BM7	E11	None	Negative_Control	1.076	20200910	6
L_cre_BM7	F10	None	Negative_Control	1.134	20200910	6
L_cre_BM7	F11	None	Negative_Control	0.977	20200910	6
Y4761	C10	0.005_mg_ml	Positive_Control	0.181	20200910	6
Y4761	C11	0.005_mg_ml	Positive_Control	0.183	20200910	6
BM7_only	G10	None	Blank	0.17	20200910	6
BM7_only	G11	None	Blank	0.169	20200910	6
803618	D4	1_mg_ml	Treatment	0.617	20200910	6
803618	D5	1_mg_ml	Treatment	0.881	20200910	6
803618	D8	0.1_mg_ml	Treatment	0.751	20200910	6
803618	D9	0.1_mg_ml	Treatment	0.698	20200910	6
803619	E4	1_mg_ml	Treatment	1.493	20200910	6
803619	E5	1_mg_ml	Treatment	1.496	20200910	6
803619	E8	0.1_mg_ml	Treatment	1.25	20200910	6
803619	E9	0.1_mg_ml	Treatment	1.019	20200910	6
PMB	B10	0.5_mg_ml	Positive_Control	0.182	20200910	6
PMB	B11	0.5_mg_ml	Positive_Control	0.18	20200910	6
731156	F4	1_mg_ml	Treatment	1.189	20200910	6
731156	F5	1_mg_ml	Treatment	1.377	20200910	6
731156	F8	0.1_mg_ml	Treatment	0.881	20200910	6
731156	F9	0.1_mg_ml	Treatment	0.847	20200910	6
803612	D2	1_mg_ml	Treatment	1.233	20200910	6
803612	D3	1_mg_ml	Treatment	1.275	20200910	6
803612	D6	0.1_mg_ml	Treatment	1.212	20200910	6
803612	D7	0.1_mg_ml	Treatment	1.29	20200910	6
803613	E2	1_mg_ml	Treatment	0.999	20200910	6
803613	E3	1_mg_ml	Treatment	0.946	20200910	6
803613	E6	0.1_mg_ml	Treatment	0.662	20200910	6
803613	E7	0.1_mg_ml	Treatment	0.632	20200910	6
803610	B2	1_mg_ml	Treatment	0.639	20200910	6
803610	B3	1_mg_ml	Treatment	0.788	20200910	6
803610	B6	0.1_mg_ml	Treatment	0.937	20200910	6
803610	B7	0.1_mg_ml	Treatment	1.18	20200910	6
803611	C2	1_mg_ml	Treatment	0.662	20200910	6
803611	C3	1_mg_ml	Treatment	0.668	20200910	6
803611	C6	0.1_mg_ml	Treatment	0.606	20200910	6
803611	C7	0.1_mg_ml	Treatment	0.592	20200910	6
803616	B4	1_mg_ml	Treatment	0.618	20200910	6
803616	B5	1_mg_ml	Treatment	0.571	20200910	6
803616	B8	0.1_mg_ml	Treatment	0.911	20200910	6
803616	B9	0.1_mg_ml	Treatment	0.591	20200910	6
803617	C4	1_mg_ml	Treatment	0.749	20200910	6
803617	C5	1_mg_ml	Treatment	1.038	20200910	6
803617	C8	0.1_mg_ml	Treatment	0.627	20200910	6
803617	C9	0.1_mg_ml	Treatment	0.708	20200910	6
803614	F2	1_mg_ml	Treatment	1.713	20200910	6
803614	F3	1_mg_ml	Treatment	1.734	20200910	6
803614	F6	0.1_mg_ml	Treatment	0.736	20200910	6
803614	F7	0.1_mg_ml	Treatment	1.44	20200910	6
803615	G2	1_mg_ml	Treatment	0.435	20200910	6
803615	G3	1_mg_ml	Treatment	0.744	20200910	6
803615	G6	0.1_mg_ml	Treatment	1.259	20200910	6
803615	G7	0.1_mg_ml	Treatment	1.302	20200910	6
803620	G4	1_mg_ml	Treatment	0.762	20200911	7
803620	G5	1_mg_ml	Treatment	0.667	20200911	7
803620	G8	0.1_mg_ml	Treatment	0.832	20200911	7
803620	G9	0.1_mg_ml	Treatment	0.609	20200911	7
L_cre_BM7	D10	None	Negative_Control	1.098	20200911	7
L_cre_BM7	D11	None	Negative_Control	0.703	20200911	7
L_cre_BM7	E10	None	Negative_Control	1.174	20200911	7
L_cre_BM7	E11	None	Negative_Control	1.02	20200911	7
L_cre_BM7	F10	None	Negative_Control	1.109	20200911	7
L_cre_BM7	F11	None	Negative_Control	0.917	20200911	7
Y4761	C10	0.005_mg_ml	Positive_Control	0.18	20200911	7
Y4761	C11	0.005_mg_ml	Positive_Control	0.182	20200911	7
BM7_only	G10	None	Blank	0.169	20200911	7
BM7_only	G11	None	Blank	0.17	20200911	7
803618	D4	1_mg_ml	Treatment	0.67	20200911	7
803618	D5	1_mg_ml	Treatment	1.225	20200911	7
803618	D8	0.1_mg_ml	Treatment	0.77	20200911	7
803618	D9	0.1_mg_ml	Treatment	0.752	20200911	7
803619	E4	1_mg_ml	Treatment	1.552	20200911	7
803619	E5	1_mg_ml	Treatment	1.547	20200911	7
803619	E8	0.1_mg_ml	Treatment	1.214	20200911	7
803619	E9	0.1_mg_ml	Treatment	0.954	20200911	7
PMB	B10	0.5_mg_ml	Positive_Control	0.181	20200911	7
PMB	B11	0.5_mg_ml	Positive_Control	0.179	20200911	7
731156	F4	1_mg_ml	Treatment	1.254	20200911	7
731156	F5	1_mg_ml	Treatment	1.494	20200911	7
731156	F8	0.1_mg_ml	Treatment	0.913	20200911	7
731156	F9	0.1_mg_ml	Treatment	0.968	20200911	7
803612	D2	1_mg_ml	Treatment	1.251	20200911	7
803612	D3	1_mg_ml	Treatment	1.358	20200911	7
803612	D6	0.1_mg_ml	Treatment	1.192	20200911	7
803612	D7	0.1_mg_ml	Treatment	1.326	20200911	7
803613	E2	1_mg_ml	Treatment	1.015	20200911	7
803613	E3	1_mg_ml	Treatment	1.055	20200911	7
803613	E6	0.1_mg_ml	Treatment	0.681	20200911	7
803613	E7	0.1_mg_ml	Treatment	0.677	20200911	7
803610	B2	1_mg_ml	Treatment	0.556	20200911	7
803610	B3	1_mg_ml	Treatment	0.611	20200911	7
803610	B6	0.1_mg_ml	Treatment	0.782	20200911	7
803610	B7	0.1_mg_ml	Treatment	1.138	20200911	7
