Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803467	G7	0.1_mg_ml	Treatment	0.257	20200828	4
803466	F2	1_mg_ml	Treatment	0.868	20200828	4
803466	F3	1_mg_ml	Treatment	0.736	20200828	4
803466	F6	0.1_mg_ml	Treatment	0.366	20200828	4
803466	F7	0.1_mg_ml	Treatment	0.365	20200828	4
803461	C2	1_mg_ml	Treatment	0.253	20200828	4
803461	C3	1_mg_ml	Treatment	0.252	20200828	4
803461	C6	0.1_mg_ml	Treatment	0.429	20200828	4
803461	C7	0.1_mg_ml	Treatment	0.434	20200828	4
803473	G4	1_mg_ml	Treatment	0.333	20200828	4
803473	G5	1_mg_ml	Treatment	0.246	20200828	4
803473	G8	0.1_mg_ml	Treatment	0.402	20200828	4
803473	G9	0.1_mg_ml	Treatment	0.354	20200828	4
803470	D4	1_mg_ml	Treatment	0.738	20200828	4
803470	D5	1_mg_ml	Treatment	0.652	20200828	4
803470	D8	0.1_mg_ml	Treatment	0.278	20200828	4
803470	D9	0.1_mg_ml	Treatment	0.274	20200828	4
803471	E4	1_mg_ml	Treatment	0.631	20200828	4
803471	E5	1_mg_ml	Treatment	0.494	20200828	4
803471	E8	0.1_mg_ml	Treatment	0.368	20200828	4
803471	E9	0.1_mg_ml	Treatment	0.398	20200828	4
BM7_only	G10	None	Blank	0.174	20200829	5
BM7_only	G11	None	Blank	0.181	20200829	5
803441	B2	1_mg_ml	Treatment	0.606	20200829	5
803441	B3	1_mg_ml	Treatment	0.65	20200829	5
803441	B6	0.1_mg_ml	Treatment	0.534	20200829	5
803441	B7	0.1_mg_ml	Treatment	0.531	20200829	5
803472	F4	1_mg_ml	Treatment	0.291	20200829	5
803472	F5	1_mg_ml	Treatment	0.357	20200829	5
803472	F8	0.1_mg_ml	Treatment	0.544	20200829	5
803472	F9	0.1_mg_ml	Treatment	0.622	20200829	5
L_cre_BM7	D10	None	Negative_Control	0.555	20200829	5
L_cre_BM7	D11	None	Negative_Control	0.39	20200829	5
L_cre_BM7	E10	None	Negative_Control	0.596	20200829	5
L_cre_BM7	E11	None	Negative_Control	0.51	20200829	5
L_cre_BM7	F10	None	Negative_Control	0.356	20200829	5
L_cre_BM7	F11	None	Negative_Control	0.511	20200829	5
Y4761	C10	0.005_mg_ml	Positive_Control	0.187	20200829	5
Y4761	C11	0.005_mg_ml	Positive_Control	0.187	20200829	5
803469	C4	1_mg_ml	Treatment	0.861	20200829	5
803469	C5	1_mg_ml	Treatment	0.784	20200829	5
803469	C8	0.1_mg_ml	Treatment	0.449	20200829	5
803469	C9	0.1_mg_ml	Treatment	0.484	20200829	5
803468	B4	1_mg_ml	Treatment	0.408	20200829	5
803468	B5	1_mg_ml	Treatment	0.385	20200829	5
803468	B8	0.1_mg_ml	Treatment	0.342	20200829	5
803468	B9	0.1_mg_ml	Treatment	0.371	20200829	5
PMB	B10	0.5_mg_ml	Positive_Control	0.184	20200829	5
PMB	B11	0.5_mg_ml	Positive_Control	0.189	20200829	5
803465	E2	1_mg_ml	Treatment	0.408	20200829	5
803465	E3	1_mg_ml	Treatment	0.418	20200829	5
803465	E6	0.1_mg_ml	Treatment	0.533	20200829	5
803465	E7	0.1_mg_ml	Treatment	0.587	20200829	5
803464	D2	1_mg_ml	Treatment	0.288	20200829	5
803464	D3	1_mg_ml	Treatment	0.38	20200829	5
803464	D6	0.1_mg_ml	Treatment	0.641	20200829	5
803464	D7	0.1_mg_ml	Treatment	0.675	20200829	5
803467	G2	1_mg_ml	Treatment	0.28	20200829	5
803467	G3	1_mg_ml	Treatment	0.298	20200829	5
803467	G6	0.1_mg_ml	Treatment	0.636	20200829	5
803467	G7	0.1_mg_ml	Treatment	0.422	20200829	5
803466	F2	1_mg_ml	Treatment	0.953	20200829	5
803466	F3	1_mg_ml	Treatment	0.791	20200829	5
803466	F6	0.1_mg_ml	Treatment	0.553	20200829	5
803466	F7	0.1_mg_ml	Treatment	0.566	20200829	5
803461	C2	1_mg_ml	Treatment	0.363	20200829	5
803461	C3	1_mg_ml	Treatment	0.382	20200829	5
803461	C6	0.1_mg_ml	Treatment	0.625	20200829	5
803461	C7	0.1_mg_ml	Treatment	0.654	20200829	5
803473	G4	1_mg_ml	Treatment	0.381	20200829	5
803473	G5	1_mg_ml	Treatment	0.334	20200829	5
803473	G8	0.1_mg_ml	Treatment	0.61	20200829	5
803473	G9	0.1_mg_ml	Treatment	0.526	20200829	5
803470	D4	1_mg_ml	Treatment	0.768	20200829	5
803470	D5	1_mg_ml	Treatment	0.704	20200829	5
803470	D8	0.1_mg_ml	Treatment	0.459	20200829	5
803470	D9	0.1_mg_ml	Treatment	0.455	20200829	5
803471	E4	1_mg_ml	Treatment	0.654	20200829	5
803471	E5	1_mg_ml	Treatment	0.512	20200829	5
803471	E8	0.1_mg_ml	Treatment	0.457	20200829	5
803471	E9	0.1_mg_ml	Treatment	0.653	20200829	5
BM7_only	G10	None	Blank	0.174	20200830	6
BM7_only	G11	None	Blank	0.181	20200830	6
803441	B2	1_mg_ml	Treatment	0.54	20200830	6
803441	B3	1_mg_ml	Treatment	0.696	20200830	6
803441	B6	0.1_mg_ml	Treatment	0.86	20200830	6
803441	B7	0.1_mg_ml	Treatment	1.015	20200830	6
803472	F4	1_mg_ml	Treatment	0.344	20200830	6
803472	F5	1_mg_ml	Treatment	0.431	20200830	6
803472	F8	0.1_mg_ml	Treatment	0.708	20200830	6
803472	F9	0.1_mg_ml	Treatment	0.912	20200830	6
L_cre_BM7	D10	None	Negative_Control	0.9	20200830	6
L_cre_BM7	D11	None	Negative_Control	0.619	20200830	6
L_cre_BM7	E10	None	Negative_Control	0.949	20200830	6
L_cre_BM7	E11	None	Negative_Control	0.755	20200830	6
L_cre_BM7	F10	None	Negative_Control	0.565	20200830	6
L_cre_BM7	F11	None	Negative_Control	0.727	20200830	6
Y4761	C10	0.005_mg_ml	Positive_Control	0.186	20200830	6
Y4761	C11	0.005_mg_ml	Positive_Control	0.186	20200830	6
803469	C4	1_mg_ml	Treatment	0.902	20200830	6
803469	C5	1_mg_ml	Treatment	0.826	20200830	6
803469	C8	0.1_mg_ml	Treatment	0.695	20200830	6
803469	C9	0.1_mg_ml	Treatment	0.758	20200830	6
803468	B4	1_mg_ml	Treatment	0.463	20200830	6
803468	B5	1_mg_ml	Treatment	0.423	20200830	6
803468	B8	0.1_mg_ml	Treatment	0.568	20200830	6
803468	B9	0.1_mg_ml	Treatment	0.614	20200830	6
PMB	B10	0.5_mg_ml	Positive_Control	0.184	20200830	6
PMB	B11	0.5_mg_ml	Positive_Control	0.189	20200830	6
803465	E2	1_mg_ml	Treatment	0.706	20200830	6
803465	E3	1_mg_ml	Treatment	0.538	20200830	6
803465	E6	0.1_mg_ml	Treatment	0.998	20200830	6
803465	E7	0.1_mg_ml	Treatment	1.024	20200830	6
803464	D2	1_mg_ml	Treatment	0.336	20200830	6
803464	D3	1_mg_ml	Treatment	0.481	20200830	6
803464	D6	0.1_mg_ml	Treatment	1.005	20200830	6
803464	D7	0.1_mg_ml	Treatment	0.949	20200830	6
803467	G2	1_mg_ml	Treatment	0.336	20200830	6
803467	G3	1_mg_ml	Treatment	0.347	20200830	6
803467	G6	0.1_mg_ml	Treatment	1.004	20200830	6
803467	G7	0.1_mg_ml	Treatment	0.621	20200830	6
803466	F2	1_mg_ml	Treatment	0.971	20200830	6
803466	F3	1_mg_ml	Treatment	0.842	20200830	6
803466	F6	0.1_mg_ml	Treatment	0.75	20200830	6
803466	F7	0.1_mg_ml	Treatment	0.739	20200830	6
803461	C2	1_mg_ml	Treatment	0.517	20200830	6
803461	C3	1_mg_ml	Treatment	0.579	20200830	6
803461	C6	0.1_mg_ml	Treatment	1.002	20200830	6
803461	C7	0.1_mg_ml	Treatment	1.008	20200830	6
803473	G4	1_mg_ml	Treatment	0.414	20200830	6
803473	G5	1_mg_ml	Treatment	0.418	20200830	6
803473	G8	0.1_mg_ml	Treatment	0.911	20200830	6
803473	G9	0.1_mg_ml	Treatment	0.716	20200830	6
803470	D4	1_mg_ml	Treatment	0.816	20200830	6
803470	D5	1_mg_ml	Treatment	0.776	20200830	6
803470	D8	0.1_mg_ml	Treatment	0.707	20200830	6
803470	D9	0.1_mg_ml	Treatment	0.691	20200830	6
803471	E4	1_mg_ml	Treatment	0.745	20200830	6
803471	E5	1_mg_ml	Treatment	0.564	20200830	6
803471	E8	0.1_mg_ml	Treatment	0.654	20200830	6
803471	E9	0.1_mg_ml	Treatment	0.982	20200830	6
BM7_only	G10	None	Blank	0.174	20200831	7
BM7_only	G11	None	Blank	0.182	20200831	7
803441	B2	1_mg_ml	Treatment	0.539	20200831	7
803441	B3	1_mg_ml	Treatment	0.768	20200831	7
803441	B6	0.1_mg_ml	Treatment	1.143	20200831	7
803441	B7	0.1_mg_ml	Treatment	1.113	20200831	7
803472	F4	1_mg_ml	Treatment	0.402	20200831	7
803472	F5	1_mg_ml	Treatment	0.465	20200831	7
803472	F8	0.1_mg_ml	Treatment	0.639	20200831	7
803472	F9	0.1_mg_ml	Treatment	0.898	20200831	7
L_cre_BM7	D10	None	Negative_Control	0.985	20200831	7
L_cre_BM7	D11	None	Negative_Control	0.628	20200831	7
L_cre_BM7	E10	None	Negative_Control	1.039	20200831	7
L_cre_BM7	E11	None	Negative_Control	0.721	20200831	7
L_cre_BM7	F10	None	Negative_Control	0.592	20200831	7
L_cre_BM7	F11	None	Negative_Control	0.663	20200831	7
Y4761	C10	0.005_mg_ml	Positive_Control	0.187	20200831	7
Y4761	C11	0.005_mg_ml	Positive_Control	0.187	20200831	7
803469	C4	1_mg_ml	Treatment	0.998	20200831	7
803469	C5	1_mg_ml	Treatment	0.938	20200831	7
803469	C8	0.1_mg_ml	Treatment	0.74	20200831	7
803469	C9	0.1_mg_ml	Treatment	0.816	20200831	7
803468	B4	1_mg_ml	Treatment	0.521	20200831	7
803468	B5	1_mg_ml	Treatment	0.499	20200831	7
803468	B8	0.1_mg_ml	Treatment	0.629	20200831	7
803468	B9	0.1_mg_ml	Treatment	0.682	20200831	7
PMB	B10	0.5_mg_ml	Positive_Control	0.183	20200831	7
PMB	B11	0.5_mg_ml	Positive_Control	0.188	20200831	7
803465	E2	1_mg_ml	Treatment	0.951	20200831	7
803465	E3	1_mg_ml	Treatment	0.781	20200831	7
803465	E6	0.1_mg_ml	Treatment	1.183	20200831	7
803465	E7	0.1_mg_ml	Treatment	1.213	20200831	7
803464	D2	1_mg_ml	Treatment	0.401	20200831	7
803464	D3	1_mg_ml	Treatment	0.531	20200831	7
803464	D6	0.1_mg_ml	Treatment	1.143	20200831	7
803464	D7	0.1_mg_ml	Treatment	1.055	20200831	7
803467	G2	1_mg_ml	Treatment	0.384	20200831	7
803467	G3	1_mg_ml	Treatment	0.392	20200831	7
803467	G6	0.1_mg_ml	Treatment	1.098	20200831	7
803467	G7	0.1_mg_ml	Treatment	0.63	20200831	7
